6 1
3 1 0
10 2 0
4 2 3 0
1 2 3 5 0
8 2 3 6 0
1 2 4 0
2 2 4 6 0
1 2 5 4 0
4 2 6 0
5 2 6 3 0
1 2 6 4 0
6 2 6 5 0
1071 3 0
6 3 1 0
2 3 1 6 0
19 3 2 0
1 3 2 4 0
11 3 2 5 0
51 3 2 6 0
12 3 4 0
2 3 4 1 0
3 3 4 2 0
14 3 4 5 0
5 3 4 6 0
42 3 5 0
37 3 5 2 0
16 3 5 4 0
80 3 5 6 0
560 3 6 0
8 3 6 1 0
146 3 6 2 0
12 3 6 4 0
193 3 6 5 0
84 4 0
1 4 1 0
1 4 2 0
4 4 2 5 0
1 4 2 6 0
12 4 3 0
1 4 3 2 0
7 4 3 5 0
1 4 3 6 0
20 4 5 0
2 4 5 1 0
12 4 5 2 0
9 4 5 3 0
13 4 5 6 0
3 4 6 3 0
3 4 6 5 0
27 5 0
4 5 2 0
2 5 2 3 0
4 5 2 6 0
14 5 3 0
5 5 3 2 0
2 5 3 4 0
10 5 3 6 0
7 5 4 0
1 5 4 1 0
6 5 4 2 0
6 5 4 3 0
1 5 4 6 0
4 5 6 0
9 5 6 2 0
10 5 6 3 0
3 5 6 4 0
67 6 0
8 6 2 0
34 6 2 3 0
1 6 2 4 0
20 6 2 5 0
164 6 3 0
1 6 3 1 0
68 6 3 2 0
4 6 3 4 0
53 6 3 5 0
3 6 4 0
1 6 4 3 0
4 6 4 5 0
10 6 5 0
17 6 5 2 0
11 6 5 3 0
4 6 5 4 0
0
writein
Michael J. Cavlan
Elizabeth Glidden
David Regan
Gregory McDonald
Jeanine Estime
