4 1
67 1 0
2 1 2 0
32 1 3 0
1 1 3 2 0
29 1 3 4 0
83 1 4 0
2 1 4 2 0
40 1 4 3 0
3 2 0
1 2 1 3 0
1 2 1 4 0
1 2 3 0
916 3 0
189 3 1 0
20 3 1 2 0
152 3 1 4 0
22 3 2 0
4 3 2 1 0
1 3 2 4 0
166 3 4 0
107 3 4 1 0
1 3 4 2 0
2441 4 0
728 4 1 0
14 4 1 2 0
397 4 1 3 0
15 4 2 0
1 4 2 3 0
315 4 3 0
225 4 3 1 0
5 4 3 2 0
0
Joseph Henry
writein
Kris Broberg
Betsy Hodges
