4 1
7984 1 0
55 1 2 0
4 1 2 4 0
473 1 3 0
13 1 3 2 0
1484 1 3 4 0
1856 1 4 0
30 1 4 2 0
1432 1 4 3 0
89 2 0
3 2 1 0
1 2 1 3 0
4 2 1 4 0
1 2 3 0
1 2 3 1 0
2 2 3 4 0
2 2 4 0
1 2 4 1 0
1 2 4 3 0
1110 3 0
286 3 1 0
8 3 1 2 0
611 3 1 4 0
8 3 2 0
1 3 2 1 0
248 3 4 0
384 3 4 1 0
12 3 4 2 0
2784 4 0
1175 4 1 0
29 4 1 2 0
716 4 1 3 0
20 4 2 0
2 4 2 1 0
3 4 2 3 0
533 4 3 0
582 4 3 1 0
42 4 3 2 0
0
Steffanie Musich
writein
Justin Cermak
Charles Rodgers
