6 1
5 1 0
2 1 4 5 0
1 1 5 0
58 2 0
1 2 1 0
1 2 3 0
1 2 3 4 0
3 2 3 5 0
2 2 3 6 0
37 2 4 0
2 2 4 1 0
7 2 4 3 0
42 2 4 5 0
72 2 4 6 0
12 2 5 0
4 2 5 3 0
46 2 5 4 0
7 2 5 6 0
9 2 6 0
4 2 6 3 0
22 2 6 4 0
6 2 6 5 0
37 3 0
5 3 1 0
2 3 2 5 0
1 3 2 6 0
2 3 4 0
8 3 4 2 0
8 3 4 5 0
5 3 4 6 0
6 3 5 0
2 3 5 2 0
5 3 5 4 0
3 3 5 6 0
1 3 6 0
1 3 6 1 0
2 3 6 2 0
3 3 6 4 0
2 3 6 5 0
212 4 0
57 4 2 0
2 4 2 1 0
14 4 2 3 0
84 4 2 5 0
98 4 2 6 0
4 4 3 0
11 4 3 2 0
3 4 3 5 0
7 4 3 6 0
33 4 5 0
43 4 5 2 0
4 4 5 3 0
18 4 5 6 0
11 4 6 0
35 4 6 2 0
5 4 6 3 0
11 4 6 5 0
504 5 0
7 5 1 0
1 5 1 4 0
68 5 2 0
13 5 2 3 0
74 5 2 4 0
29 5 2 6 0
16 5 3 0
3 5 3 1 0
9 5 3 2 0
12 5 3 4 0
8 5 3 6 0
80 5 4 0
2 5 4 1 0
105 5 4 2 0
5 5 4 3 0
34 5 4 6 0
4 5 6 0
26 5 6 2 0
8 5 6 3 0
12 5 6 4 0
12 6 0
2 6 2 0
2 6 2 3 0
6 6 2 4 0
4 6 2 5 0
1 6 3 0
2 6 3 2 0
1 6 3 4 0
2 6 3 5 0
1 6 4 0
13 6 4 2 0
2 6 4 3 0
7 6 4 5 0
2 6 5 0
3 6 5 2 0
1 6 5 4 0
0
writein
Kenya McKnight
Roger Smithrud
Natalie Johnson Lee
Don Samuels
Lennie Chism
