4 1
4334 1 0
49 1 2 0
4 1 2 3 0
2 1 2 4 0
695 1 3 0
15 1 3 2 0
2064 1 3 4 0
1009 1 4 0
34 1 4 2 0
1260 1 4 3 0
78 2 0
3 2 1 0
2 2 1 3 0
2 2 1 4 0
2 2 3 4 0
1 2 4 0
2 2 4 1 0
1 2 4 3 0
667 3 0
328 3 1 0
12 3 1 2 0
1047 3 1 4 0
9 3 2 0
1 3 2 1 0
218 3 4 0
397 3 4 1 0
12 3 4 2 0
1410 4 0
524 4 1 0
13 4 1 2 0
798 4 1 3 0
23 4 2 0
1 4 2 1 0
1 4 2 3 0
600 4 3 0
587 4 3 1 0
33 4 3 2 0
0
Steffanie Musich
writein
Andrea Fahrenkrug
Bill Shroyer
