11 3
1 1 2 11 0
2 1 4 2 0
5444 2 0
25 2 3 0
2 2 3 5 0
1 2 3 6 0
1 2 3 7 0
1 2 3 8 0
1 2 3 9 0
164 2 4 0
168 2 4 5 0
114 2 4 6 0
52 2 4 7 0
75 2 4 8 0
124 2 4 9 0
64 2 4 10 0
65 2 4 11 0
1001 2 5 0
1 2 5 1 0
9 2 5 3 0
358 2 5 4 0
251 2 5 6 0
96 2 5 7 0
185 2 5 8 0
1280 2 5 9 0
266 2 5 10 0
145 2 5 11 0
243 2 6 0
5 2 6 3 0
49 2 6 4 0
219 2 6 5 0
35 2 6 7 0
172 2 6 8 0
333 2 6 9 0
185 2 6 10 0
53 2 6 11 0
56 2 7 0
45 2 7 4 0
41 2 7 5 0
29 2 7 6 0
25 2 7 8 0
34 2 7 9 0
37 2 7 10 0
47 2 7 11 0
132 2 8 0
3 2 8 3 0
72 2 8 4 0
124 2 8 5 0
122 2 8 6 0
58 2 8 7 0
178 2 8 9 0
139 2 8 10 0
70 2 8 11 0
1272 2 9 0
21 2 9 3 0
282 2 9 4 0
1523 2 9 5 0
952 2 9 6 0
87 2 9 7 0
407 2 9 8 0
380 2 9 10 0
195 2 9 11 0
185 2 10 0
3 2 10 3 0
71 2 10 4 0
185 2 10 5 0
153 2 10 6 0
45 2 10 7 0
146 2 10 8 0
207 2 10 9 0
45 2 10 11 0
72 2 11 0
3 2 11 3 0
42 2 11 4 0
69 2 11 5 0
43 2 11 6 0
57 2 11 7 0
54 2 11 8 0
70 2 11 9 0
42 2 11 10 0
340 3 0
4 3 2 0
2 3 2 4 0
1 3 2 5 0
2 3 2 6 0
3 3 2 9 0
1 3 2 10 0
1 3 2 11 0
1 3 4 7 0
1 3 4 10 0
2 3 5 0
2 3 5 2 0
1 3 5 4 0
1 3 5 6 0
1 3 5 9 0
1 3 6 2 0
1 3 6 9 0
1 3 7 2 0
1 3 7 8 0
2 3 7 10 0
1 3 7 11 0
1 3 8 0
1 3 8 2 0
1 3 8 6 0
1 3 8 9 0
