5 1
45 1 0
1 1 2 3 0
1 1 2 4 0
2 1 2 5 0
2 1 3 0
2 1 3 2 0
1 1 4 0
2 1 5 4 0
3559 2 0
35 2 1 0
1 2 1 3 0
1 2 1 4 0
2 2 1 5 0
1092 2 3 0
17 2 3 1 0
546 2 3 4 0
267 2 3 5 0
465 2 4 0
15 2 4 1 0
423 2 4 3 0
523 2 4 5 0
129 2 5 0
7 2 5 1 0
145 2 5 3 0
264 2 5 4 0
3743 3 0
62 3 1 0
4 3 1 2 0
3 3 1 4 0
1 3 1 5 0
1874 3 2 0
35 3 2 1 0
737 3 2 4 0
326 3 2 5 0
338 3 4 0
16 3 4 1 0
358 3 4 2 0
276 3 4 5 0
67 3 5 0
3 3 5 1 0
124 3 5 2 0
117 3 5 4 0
882 4 0
14 4 1 0
160 4 2 0
12 4 2 1 0
266 4 2 3 0
189 4 2 5 0
77 4 3 0
2 4 3 1 0
185 4 3 2 0
132 4 3 5 0
68 4 5 0
8 4 5 1 0
136 4 5 2 0
142 4 5 3 0
186 5 0
4 5 1 0
32 5 2 0
3 5 2 1 0
43 5 2 3 0
68 5 2 4 0
16 5 3 0
1 5 3 1 0
50 5 3 2 0
41 5 3 4 0
20 5 4 0
2 5 4 1 0
67 5 4 2 0
51 5 4 3 0
0
writein
Bob Fine
Brad Bourn
Jennifer Zielinski
"Robert M Schlosser ""Bob"""
