voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
1,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
2,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
3,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
4,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
5,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
6,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
7,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
8,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
9,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
10,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
11,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
12,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
13,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
14,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
15,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
16,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
17,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
18,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
19,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
20,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
21,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
22,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
23,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
24,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
25,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
26,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
27,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
28,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
29,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
30,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
31,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
32,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
33,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
34,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
35,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
36,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
37,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
38,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
39,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
40,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
41,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
42,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
43,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
44,David BAIRD (SNP),skipped,skipped,skipped,skipped,skipped,3
45,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
46,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
47,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
48,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
49,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
50,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
51,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
52,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
53,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
54,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
55,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
56,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
57,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
58,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
59,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
60,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
61,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
62,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
63,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
64,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
65,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
66,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
67,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
68,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
69,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
70,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
71,David BAIRD (SNP),Michael Andrew CLARKSON (SNP),skipped,skipped,skipped,skipped,3
