voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,numSeats,numCands
0,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
1,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
2,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
3,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
4,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
5,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
6,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
7,AGNES COYLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
8,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
9,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
10,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
11,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
12,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
13,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
14,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
15,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
16,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
17,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
18,AGNES COYLE (Ind),MICHAEL COYLE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4,8
