voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
138,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
140,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
141,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
142,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
143,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
144,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
145,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
146,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
147,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
148,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
149,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
150,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
151,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
152,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
153,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
154,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
155,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
156,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
157,Bob BURGESS (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
