voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Ben CALLAGHAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
