voterId,rank1,rank2,rank3,rank4,rank5,numSeats,numCands
0,Freedom Alliance,LD,skipped,skipped,skipped,1,5
1,Freedom Alliance,LD,skipped,skipped,skipped,1,5
2,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
3,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
4,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
5,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
6,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
7,SNP,Donald KELLY (Ind),LD,Con,Freedom Alliance,1,5
8,LD,Donald KELLY (Ind),SNP,Con,Freedom Alliance,1,5
9,LD,Donald KELLY (Ind),SNP,Con,Freedom Alliance,1,5
10,LD,Donald KELLY (Ind),SNP,Con,Freedom Alliance,1,5
11,Donald KELLY (Ind),LD,Con,Freedom Alliance,SNP,1,5
12,Donald KELLY (Ind),LD,Con,Freedom Alliance,SNP,1,5
13,Donald KELLY (Ind),LD,Con,Freedom Alliance,SNP,1,5
14,Donald KELLY (Ind),LD,Con,Freedom Alliance,SNP,1,5
15,Donald KELLY (Ind),LD,Con,Freedom Alliance,SNP,1,5
16,Donald KELLY (Ind),LD,Freedom Alliance,skipped,skipped,1,5
17,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
18,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
19,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
20,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
21,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
22,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
23,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
24,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
25,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
26,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
27,Con,LD,Donald KELLY (Ind),Freedom Alliance,SNP,1,5
28,SNP,Con,Donald KELLY (Ind),skipped,skipped,1,5
29,SNP,Con,Donald KELLY (Ind),skipped,skipped,1,5
30,SNP,Con,Donald KELLY (Ind),skipped,skipped,1,5
31,SNP,Con,Donald KELLY (Ind),skipped,skipped,1,5
32,SNP,Con,LD,Donald KELLY (Ind),Freedom Alliance,1,5
33,SNP,Con,LD,Donald KELLY (Ind),Freedom Alliance,1,5
34,SNP,Con,LD,Donald KELLY (Ind),Freedom Alliance,1,5
35,Con,LD,Freedom Alliance,skipped,skipped,1,5
36,Donald KELLY (Ind),SNP,Con,LD,Freedom Alliance,1,5
37,Donald KELLY (Ind),SNP,Con,LD,Freedom Alliance,1,5
38,Donald KELLY (Ind),SNP,Con,LD,Freedom Alliance,1,5
