voterId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,numSeats,numCands
0,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
1,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
2,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
3,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
4,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
5,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
6,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
7,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
8,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
9,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
10,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
11,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
12,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
13,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
14,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
15,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
16,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
17,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
18,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
19,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
20,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
21,Steven ALEXANDER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
22,Steven ALEXANDER (UNKNOWN),Lorna SLATER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
23,Steven ALEXANDER (UNKNOWN),Lorna SLATER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
24,Steven ALEXANDER (UNKNOWN),Lorna SLATER (UNKNOWN),Tom LAIRD (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
25,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
26,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
27,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
28,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
29,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
30,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Lorna SLATER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,1,11
31,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),Tom LAIRD (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,1,11
32,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),Tom LAIRD (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,1,11
33,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),David Don JACOBSEN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
34,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Tom LAIRD (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,1,11
35,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
36,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
37,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
38,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
39,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
40,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
41,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
42,Steven ALEXANDER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),Tom LAIRD (UNKNOWN),Jack CALDWELL (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Rob MUNN (UNKNOWN),Nick GARDNER (UNKNOWN),skipped,skipped,skipped,1,11
43,Steven ALEXANDER (UNKNOWN),Jack CALDWELL (UNKNOWN),Lorna SLATER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
44,Steven ALEXANDER (UNKNOWN),Jack CALDWELL (UNKNOWN),Nick GARDNER (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
45,Steven ALEXANDER (UNKNOWN),Jack CALDWELL (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
46,Steven ALEXANDER (UNKNOWN),Jack CALDWELL (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
47,Steven ALEXANDER (UNKNOWN),Jack CALDWELL (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),Lorna SLATER (UNKNOWN),Nick GARDNER (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,1,11
48,Steven ALEXANDER (UNKNOWN),Nick GARDNER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),David Don JACOBSEN (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),Rob MUNN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,1,11
49,Steven ALEXANDER (UNKNOWN),Nick GARDNER (UNKNOWN),David Don JACOBSEN (UNKNOWN),Rob MUNN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
50,Steven ALEXANDER (UNKNOWN),Nick GARDNER (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
51,Steven ALEXANDER (UNKNOWN),Nick GARDNER (UNKNOWN),Rob MUNN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
52,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
53,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),David Don JACOBSEN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
54,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
55,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),Nick GARDNER (UNKNOWN),Rob MUNN (UNKNOWN),David Don JACOBSEN (UNKNOWN),skipped,skipped,skipped,skipped,skipped,1,11
56,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
57,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
58,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
59,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
60,Steven ALEXANDER (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),John Ferguson SCOTT (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
61,Steven ALEXANDER (UNKNOWN),Tom LAIRD (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
62,Steven ALEXANDER (UNKNOWN),Tom LAIRD (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
63,Steven ALEXANDER (UNKNOWN),Tom LAIRD (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
64,Steven ALEXANDER (UNKNOWN),Tom LAIRD (UNKNOWN),John Ferguson SCOTT (UNKNOWN),Kevin ILLINGWORTH (UNKNOWN),Paul Mitchell STIRLING (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,1,11
65,Steven ALEXANDER (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
66,Steven ALEXANDER (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
67,Steven ALEXANDER (UNKNOWN),Dan MCCROSKRIE (UNKNOWN),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,1,11
