ballotID,ward,rank1,rank2,rank3,rank4,Num cands,Num seats
4244,500,Yared Tebabu,Cara Honzak,A. J. Campbell,skipped,3,1
5219,500,Yared Tebabu,Cara Honzak,A. J. Campbell,skipped,3,1
5404,500,Yared Tebabu,Cara Honzak,A. J. Campbell,skipped,3,1
6029,500,Yared Tebabu,Cara Honzak,A. J. Campbell,skipped,3,1
6302,500,Yared Tebabu,Cara Honzak,A. J. Campbell,skipped,3,1
477,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
478,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
521,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
825,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1197,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1225,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1353,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1355,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1356,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1358,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
1379,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
2109,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
2602,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
2643,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
2685,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
3030,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
3341,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
3779,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
3945,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4071,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4139,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4169,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4209,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4372,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4389,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4569,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4843,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4855,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4856,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
4990,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5006,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5092,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5143,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5251,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5293,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5343,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5437,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5467,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5547,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5557,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5777,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
5962,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6129,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6130,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6149,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6190,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6201,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6233,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
6277,500,Cara Honzak,Yared Tebabu,A. J. Campbell,skipped,3,1
101,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
229,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
353,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
998,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
1001,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
1818,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2010,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2288,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2330,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2548,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2554,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2578,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2734,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2775,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
2831,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
3733,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
3839,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
4965,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
5335,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
5680,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
5699,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
6021,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
6135,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
6303,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
6388,500,Yared Tebabu,A. J. Campbell,Cara Honzak,skipped,3,1
156,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
214,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
366,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
370,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
609,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
826,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1057,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1144,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1297,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1575,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1680,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
1939,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
2461,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
3254,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
4057,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
4069,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
4700,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
5238,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
5295,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
5422,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
5692,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6095,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6164,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6165,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6196,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6203,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
6288,500,A. J. Campbell,Yared Tebabu,Cara Honzak,skipped,3,1
359,500,A. J. Campbell,Cara Honzak,writein,skipped,3,1
4199,500,A. J. Campbell,Cara Honzak,writein,skipped,3,1
5289,500,Yared Tebabu,Cara Honzak,writein,skipped,3,1
308,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
323,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
428,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
493,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
649,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
755,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
819,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
875,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
980,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1004,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1095,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1482,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1566,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1673,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1674,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1714,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1857,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1926,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
1972,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
2082,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
2308,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
2333,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3098,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3140,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3345,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3347,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3765,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
3886,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4168,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4239,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4240,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4594,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4882,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4918,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4926,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
4980,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5206,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5207,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5230,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5299,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5309,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5373,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5386,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5392,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5430,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5521,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5553,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5554,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5579,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5609,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5610,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5661,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5665,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5745,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5825,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5910,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5941,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5942,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
5989,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6003,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6061,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6106,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6189,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6193,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6194,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6317,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
6409,500,Cara Honzak,A. J. Campbell,Yared Tebabu,skipped,3,1
52,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
108,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
150,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
172,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
276,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
358,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
381,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
489,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
491,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
523,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
530,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
616,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
889,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
891,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1053,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1184,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1301,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1380,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1560,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1603,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1649,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1724,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1785,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1973,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3170,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3473,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3574,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3747,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3837,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3877,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3889,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3906,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3930,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
3938,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4068,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4147,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4180,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4217,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4276,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4290,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4332,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4371,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4467,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4833,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4854,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4883,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4966,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
4971,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5152,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5175,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5211,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5359,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5431,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5667,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5886,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
5888,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
6285,500,A. J. Campbell,Cara Honzak,Yared Tebabu,skipped,3,1
1810,500,A. J. Campbell,skipped,skipped,skipped,3,1
10,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
81,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
375,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
580,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
586,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1000,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1187,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1188,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1474,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1600,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1619,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1677,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
1681,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
2124,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
2168,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
2210,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
2540,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
2768,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
3898,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
4039,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
4077,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
4291,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
5402,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
5578,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
5873,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
6045,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
6227,500,Cara Honzak,A. J. Campbell,skipped,skipped,3,1
105,500,Yared Tebabu,A. J. Campbell,skipped,skipped,3,1
3365,500,Yared Tebabu,A. J. Campbell,skipped,skipped,3,1
5896,500,Yared Tebabu,A. J. Campbell,skipped,skipped,3,1
238,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
399,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
480,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
518,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
519,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
614,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
885,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
892,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
1313,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
1472,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
1540,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
1829,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
2196,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
2608,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
3055,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
3102,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
3933,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
6441,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
6443,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
6444,500,A. J. Campbell,Cara Honzak,skipped,skipped,3,1
2762,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
4127,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
4522,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
4530,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
4531,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
4532,500,Yared Tebabu,Cara Honzak,skipped,skipped,3,1
5236,500,Cara Honzak,writein,skipped,skipped,3,1
1160,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
1236,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
1629,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
2031,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
2474,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
3896,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
4195,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
4207,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
4565,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
4950,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
5301,500,A. J. Campbell,Yared Tebabu,skipped,skipped,3,1
61,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
72,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
475,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
615,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
628,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
971,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
1659,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
3818,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
3851,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
3867,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
3869,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
3936,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
4653,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
4925,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
5118,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
5363,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
5418,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
5527,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
5738,500,Cara Honzak,Yared Tebabu,skipped,skipped,3,1
412,500,A. J. Campbell,skipped,skipped,skipped,3,1
438,500,A. J. Campbell,skipped,skipped,skipped,3,1
1271,500,A. J. Campbell,skipped,skipped,skipped,3,1
1557,500,A. J. Campbell,skipped,skipped,skipped,3,1
1599,500,A. J. Campbell,skipped,skipped,skipped,3,1
1862,500,A. J. Campbell,skipped,skipped,skipped,3,1
2252,500,A. J. Campbell,skipped,skipped,skipped,3,1
2393,500,A. J. Campbell,skipped,skipped,skipped,3,1
2403,500,A. J. Campbell,skipped,skipped,skipped,3,1
2729,500,A. J. Campbell,skipped,skipped,skipped,3,1
3005,500,A. J. Campbell,skipped,skipped,skipped,3,1
3007,500,A. J. Campbell,skipped,skipped,skipped,3,1
3076,500,A. J. Campbell,skipped,skipped,skipped,3,1
3082,500,A. J. Campbell,skipped,skipped,skipped,3,1
3110,500,A. J. Campbell,skipped,skipped,skipped,3,1
3455,500,A. J. Campbell,skipped,skipped,skipped,3,1
3534,500,A. J. Campbell,skipped,skipped,skipped,3,1
3914,500,A. J. Campbell,skipped,skipped,skipped,3,1
3915,500,A. J. Campbell,skipped,skipped,skipped,3,1
