ballotID,ward,rank1,rank2,rank3,rank4,Num cands,Num seats
3074,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3158,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3226,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3303,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3359,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3560,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3735,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3756,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3775,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3776,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3807,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3808,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3831,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3902,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3903,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3934,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4030,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4037,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4044,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4128,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4156,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4172,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4203,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4238,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4246,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4247,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4380,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4577,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4582,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4643,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4893,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
4947,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5023,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5094,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5096,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5112,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5151,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5199,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5215,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5298,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5310,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5321,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5322,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5352,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5354,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5419,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5590,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5598,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5608,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5625,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5658,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5681,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5682,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5684,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5689,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5697,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5743,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5744,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5753,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5757,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5778,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5827,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5867,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5875,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5894,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5914,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
5929,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6019,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6033,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6067,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6075,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6092,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6096,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6098,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6125,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6139,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6182,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6184,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6206,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6326,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
6392,100,Shana Fulcher,Mark Sherman,Elizabeth Wallace,skipped,4,1
3394,100,Elizabeth Wallace,Shana Fulcher,skipped,skipped,4,1
6273,100,Elizabeth Wallace,Shana Fulcher,skipped,skipped,4,1
2,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
41,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
78,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
113,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
166,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
169,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
223,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
243,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
722,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
741,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
836,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
849,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
945,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
985,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1068,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1123,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1232,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1245,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1246,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1260,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1266,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1337,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1520,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1524,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1696,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1894,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1920,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1921,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1966,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2057,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2138,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2178,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2299,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2544,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2746,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
2803,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3198,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3617,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3643,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3729,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3858,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3899,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
3901,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4038,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4129,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4157,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4539,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4556,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4639,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4640,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4887,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
4986,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5202,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5294,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5318,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5361,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5394,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5454,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5503,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5517,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5519,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5558,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5853,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5912,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
5969,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6013,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6014,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6034,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6062,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6121,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6144,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6177,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6195,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6279,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6351,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6384,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6430,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
6442,100,Mark Sherman,Shana Fulcher,Elizabeth Wallace,skipped,4,1
1955,100,Shana Fulcher,writein,Elizabeth Wallace,skipped,4,1
5637,100,Shana Fulcher,writein,Elizabeth Wallace,skipped,4,1
142,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
155,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
168,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
184,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
271,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
280,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
294,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
317,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
332,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
383,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
408,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
409,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
410,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
422,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
434,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
453,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
485,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
495,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
501,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
584,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
673,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
808,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
811,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
812,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
813,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
833,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
843,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
926,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
934,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1054,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1076,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1110,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1111,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1125,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1133,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1134,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1196,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1229,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1234,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1241,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1243,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1263,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1282,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1323,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1378,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1398,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1408,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1506,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1534,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1536,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1545,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1567,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1586,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1607,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1634,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1713,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1729,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1773,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1796,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1837,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1866,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1876,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1891,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1908,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1924,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1925,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1944,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1970,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
1988,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2054,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2076,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2097,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2131,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2136,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2146,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2226,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2273,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2357,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2532,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2653,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2833,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2862,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2874,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
2980,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3059,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3090,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
3179,100,Shana Fulcher,Elizabeth Wallace,Mark Sherman,skipped,4,1
