voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
1,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
2,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
3,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
4,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
5,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
6,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
7,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
8,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
9,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
10,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
11,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
12,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
13,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
14,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
15,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
16,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
17,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
18,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
19,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
20,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
21,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
22,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
23,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
24,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
25,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
26,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
27,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
28,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
29,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
30,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
31,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
32,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
33,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
34,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
35,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
36,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
37,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
38,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
39,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
40,Stuart BELL (SNP),skipped,skipped,skipped,skipped,3
41,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
42,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
43,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
44,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
45,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
46,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
47,Stuart BELL (SNP),Shona HASLAM (C),skipped,skipped,skipped,3
48,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
49,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
50,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
51,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
52,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
53,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
54,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),skipped,skipped,3
55,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Simon RITCHIE (SNP),Robin TATLER (Ind),3
56,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Simon RITCHIE (SNP),Robin TATLER (Ind),3
57,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Simon RITCHIE (SNP),Robin TATLER (Ind),3
58,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Simon RITCHIE (SNP),Robin TATLER (Ind),3
59,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Simon RITCHIE (SNP),Robin TATLER (Ind),3
60,Stuart BELL (SNP),Shona HASLAM (C),Amanda Jane KUBIE (LD),Robin TATLER (Ind),Simon RITCHIE (SNP),3
61,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),skipped,skipped,3
62,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),skipped,skipped,3
63,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),skipped,skipped,3
64,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),skipped,skipped,3
65,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),Amanda Jane KUBIE (LD),skipped,3
66,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),Amanda Jane KUBIE (LD),Robin TATLER (Ind),3
67,Stuart BELL (SNP),Shona HASLAM (C),Simon RITCHIE (SNP),Amanda Jane KUBIE (LD),Robin TATLER (Ind),3
68,Stuart BELL (SNP),Shona HASLAM (C),Robin TATLER (Ind),skipped,skipped,3
69,Stuart BELL (SNP),Shona HASLAM (C),Robin TATLER (Ind),skipped,skipped,3
70,Stuart BELL (SNP),Shona HASLAM (C),Robin TATLER (Ind),skipped,skipped,3
71,Stuart BELL (SNP),Shona HASLAM (C),Robin TATLER (Ind),skipped,skipped,3
