voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
0,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
1,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
2,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
3,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
4,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
5,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
6,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
7,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Jane FRASER Alba Party for independence,Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,James MCDAID Socialist Labour Party,Valerie REID Scottish Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,5
8,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Valerie REID Scottish Labour Party,Ian MURDOCH Independent,Margaret MCLELLAN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
9,Tom MARSHALL Scottish Conservative and Unionist,James MCDAID Socialist Labour Party,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
10,Tom MARSHALL Scottish Conservative and Unionist,James MCDAID Socialist Labour Party,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
11,Todd FERGUSON Scottish Conservative and Unionist,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
12,Ian MURDOCH Independent,Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
13,Ian MURDOCH Independent,Valerie REID Scottish Labour Party,Todd FERGUSON Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
14,Alan HILL Scottish National Party (SNP),Todd FERGUSON Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
15,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),James MCDAID Socialist Labour Party,Wendy LOW-THOMSON Independent,Margaret MCLELLAN Scottish Liberal Democrats,Jane FRASER Alba Party for independence,Ian MURDOCH Independent,Nick HOBSON Independence for Scotland Party,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,skipped,5
16,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Valerie REID Scottish Labour Party,David John NAIRN Scottish Green Party,Jane FRASER Alba Party for independence,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
17,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
18,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
19,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
20,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Eleanor COLLIER Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
21,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
22,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
23,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,Nick HOBSON Independence for Scotland Party,Jane FRASER Alba Party for independence,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
24,Valerie REID Scottish Labour Party,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),James MCDAID Socialist Labour Party,Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Wendy LOW-THOMSON Independent,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,5
25,Eleanor COLLIER Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
26,Eleanor COLLIER Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
27,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
28,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
29,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
30,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
31,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
32,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
33,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
34,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
35,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
36,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
37,Eleanor COLLIER Scottish National Party (SNP),Margaret MCLELLAN Scottish Liberal Democrats,Ian MURDOCH Independent,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,Alan HILL Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,5
38,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
39,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
40,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
41,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
42,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
43,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
44,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
45,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
46,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
47,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
48,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
49,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
50,Valerie REID Scottish Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
51,Valerie REID Scottish Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
52,Valerie REID Scottish Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
53,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
54,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
55,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
56,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
57,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
58,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
59,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
60,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
61,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
62,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
63,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
64,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
65,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
66,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
67,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
68,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
69,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
70,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
71,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
72,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
73,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
74,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
75,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
76,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
77,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
78,Ian MURDOCH Independent,Alan HILL Scottish National Party (SNP),Wendy LOW-THOMSON Independent,Eleanor COLLIER Scottish National Party (SNP),Margaret MCLELLAN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
79,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,Ian MURDOCH Independent,Margaret MCLELLAN Scottish Liberal Democrats,James MCDAID Socialist Labour Party,Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,skipped,skipped,skipped,skipped,5
80,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
81,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
82,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
83,Jane FRASER Alba Party for independence,Nick HOBSON Independence for Scotland Party,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
84,David John NAIRN Scottish Green Party,Margaret MCLELLAN Scottish Liberal Democrats,Valerie REID Scottish Labour Party,Eleanor COLLIER Scottish National Party (SNP),Jane FRASER Alba Party for independence,Alan HILL Scottish National Party (SNP),Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,James MCDAID Socialist Labour Party,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,5
85,David John NAIRN Scottish Green Party,Margaret MCLELLAN Scottish Liberal Democrats,Valerie REID Scottish Labour Party,Eleanor COLLIER Scottish National Party (SNP),Jane FRASER Alba Party for independence,Alan HILL Scottish National Party (SNP),Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,James MCDAID Socialist Labour Party,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,5
86,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,Eleanor COLLIER Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
87,Alan HILL Scottish National Party (SNP),Ian MURDOCH Independent,Eleanor COLLIER Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
88,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),James MCDAID Socialist Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,5
89,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Jane FRASER Alba Party for independence,David John NAIRN Scottish Green Party,Valerie REID Scottish Labour Party,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,James MCDAID Socialist Labour Party,Nick HOBSON Independence for Scotland Party,Margaret MCLELLAN Scottish Liberal Democrats,skipped,skipped,skipped,5
90,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
91,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
92,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
93,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
94,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
95,Todd FERGUSON Scottish Conservative and Unionist,Tom MARSHALL Scottish Conservative and Unionist,Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Nick HOBSON Independence for Scotland Party,Jane FRASER Alba Party for independence,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),David John NAIRN Scottish Green Party,skipped,5
96,David John NAIRN Scottish Green Party,Ian MURDOCH Independent,Todd FERGUSON Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
97,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),Valerie REID Scottish Labour Party,Margaret MCLELLAN Scottish Liberal Democrats,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
98,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),David John NAIRN Scottish Green Party,Margaret MCLELLAN Scottish Liberal Democrats,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,5
99,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,Ian MURDOCH Independent,Jane FRASER Alba Party for independence,David John NAIRN Scottish Green Party,Nick HOBSON Independence for Scotland Party,Margaret MCLELLAN Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,5
100,Valerie REID Scottish Labour Party,Nick HOBSON Independence for Scotland Party,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
101,David John NAIRN Scottish Green Party,Nick HOBSON Independence for Scotland Party,James MCDAID Socialist Labour Party,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),Wendy LOW-THOMSON Independent,Valerie REID Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
102,Ian MURDOCH Independent,Tom MARSHALL Scottish Conservative and Unionist,Wendy LOW-THOMSON Independent,Todd FERGUSON Scottish Conservative and Unionist,James MCDAID Socialist Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
103,Todd FERGUSON Scottish Conservative and Unionist,James MCDAID Socialist Labour Party,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
104,Todd FERGUSON Scottish Conservative and Unionist,Alan HILL Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
105,Todd FERGUSON Scottish Conservative and Unionist,Alan HILL Scottish National Party (SNP),Tom MARSHALL Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
106,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),David John NAIRN Scottish Green Party,Jane FRASER Alba Party for independence,Margaret MCLELLAN Scottish Liberal Democrats,Nick HOBSON Independence for Scotland Party,Wendy LOW-THOMSON Independent,James MCDAID Socialist Labour Party,Ian MURDOCH Independent,Valerie REID Scottish Labour Party,skipped,skipped,skipped,5
107,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
108,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,Margaret MCLELLAN Scottish Liberal Democrats,David John NAIRN Scottish Green Party,Ian MURDOCH Independent,Wendy LOW-THOMSON Independent,Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,Nick HOBSON Independence for Scotland Party,Jane FRASER Alba Party for independence,Eleanor COLLIER Scottish National Party (SNP),Alan HILL Scottish National Party (SNP),skipped,5
109,Eleanor COLLIER Scottish National Party (SNP),Ian MURDOCH Independent,Alan HILL Scottish National Party (SNP),Nick HOBSON Independence for Scotland Party,Jane FRASER Alba Party for independence,David John NAIRN Scottish Green Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
110,Valerie REID Scottish Labour Party,James MCDAID Socialist Labour Party,David John NAIRN Scottish Green Party,Wendy LOW-THOMSON Independent,Ian MURDOCH Independent,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
111,Jane FRASER Alba Party for independence,Ian MURDOCH Independent,Nick HOBSON Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
112,Alan HILL Scottish National Party (SNP),Eleanor COLLIER Scottish National Party (SNP),David John NAIRN Scottish Green Party,Wendy LOW-THOMSON Independent,Jane FRASER Alba Party for independence,James MCDAID Socialist Labour Party,Ian MURDOCH Independent,Valerie REID Scottish Labour Party,Nick HOBSON Independence for Scotland Party,Margaret MCLELLAN Scottish Liberal Democrats,Tom MARSHALL Scottish Conservative and Unionist,Todd FERGUSON Scottish Conservative and Unionist,skipped,5
