voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,John Andrew CAFFREY Scottish Liberal Democrats,Robert Jonathan HUGH-JONES Scottish Greens - Think Global Act Local,Stefan HOGGAN-RADU Scottish National Party (SNP),Margaret Christine KENNEDY Scottish Liberal Democrats,Wendy Helena HAYNES Scottish Labour Party,Donald Marshall ADEY Independent,Gordon Cairncross PAY Independent,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Tony MIKLINSKI Scottish Conservative and Unionist,3
1,Tony MIKLINSKI Scottish Conservative and Unionist,Wendy Helena HAYNES Scottish Labour Party,Stefan HOGGAN-RADU Scottish National Party (SNP),Margaret Christine KENNEDY Scottish Liberal Democrats,John Andrew CAFFREY Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
2,Margaret Christine KENNEDY Scottish Liberal Democrats,John Andrew CAFFREY Scottish Liberal Democrats,Donald Marshall ADEY Independent,Gordon Cairncross PAY Independent,Robert Jonathan HUGH-JONES Scottish Greens - Think Global Act Local,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Tony MIKLINSKI Scottish Conservative and Unionist,Wendy Helena HAYNES Scottish Labour Party,Stefan HOGGAN-RADU Scottish National Party (SNP),3
3,Stefan HOGGAN-RADU Scottish National Party (SNP),Margaret Christine KENNEDY Scottish Liberal Democrats,John Andrew CAFFREY Scottish Liberal Democrats,Tony MIKLINSKI Scottish Conservative and Unionist,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Wendy Helena HAYNES Scottish Labour Party,Robert Jonathan HUGH-JONES Scottish Greens - Think Global Act Local,Donald Marshall ADEY Independent,Gordon Cairncross PAY Independent,3
4,John Andrew CAFFREY Scottish Liberal Democrats,Margaret Christine KENNEDY Scottish Liberal Democrats,Tony MIKLINSKI Scottish Conservative and Unionist,Wendy Helena HAYNES Scottish Labour Party,Gordon Cairncross PAY Independent,skipped,skipped,skipped,skipped,3
5,John Andrew CAFFREY Scottish Liberal Democrats,Donald Marshall ADEY Independent,Stefan HOGGAN-RADU Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Margaret Christine KENNEDY Scottish Liberal Democrats,John Andrew CAFFREY Scottish Liberal Democrats,Tony MIKLINSKI Scottish Conservative and Unionist,Gordon Cairncross PAY Independent,Wendy Helena HAYNES Scottish Labour Party,Stefan HOGGAN-RADU Scottish National Party (SNP),Donald Marshall ADEY Independent,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Robert Jonathan HUGH-JONES Scottish Greens - Think Global Act Local,3
7,John Andrew CAFFREY Scottish Liberal Democrats,Margaret Christine KENNEDY Scottish Liberal Democrats,Tony MIKLINSKI Scottish Conservative and Unionist,Donald Marshall ADEY Independent,skipped,skipped,skipped,skipped,skipped,3
8,Stefan HOGGAN-RADU Scottish National Party (SNP),Robert Jonathan HUGH-JONES Scottish Greens - Think Global Act Local,Tony MIKLINSKI Scottish Conservative and Unionist,Donald Marshall ADEY Independent,John Andrew CAFFREY Scottish Liberal Democrats,Wendy Helena HAYNES Scottish Labour Party,Margaret Christine KENNEDY Scottish Liberal Democrats,Gordon Cairncross PAY Independent,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
9,Tony MIKLINSKI Scottish Conservative and Unionist,John Andrew CAFFREY Scottish Liberal Democrats,Margaret Christine KENNEDY Scottish Liberal Democrats,"Sylvia Mary BROWN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,skipped,3
