voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Glen BARCLAY (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Glen BARCLAY (LD),Colin BROWN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Glen BARCLAY (LD),Colin BROWN (Ind),Braden DAVY (C),Lynne DEVINE (SNP),skipped,skipped,skipped,skipped,skipped,4
14,Glen BARCLAY (LD),Colin BROWN (Ind),Braden DAVY (C),Ed MCADAM (Lab),Ian MCLAREN (Ind),Glennis MIDDLETON (SNP),Lynne DEVINE (SNP),skipped,skipped,4
15,Glen BARCLAY (LD),Colin BROWN (Ind),Braden DAVY (C),Ian MCLAREN (Ind),Ian WHYTE (Ind),Ed MCADAM (Lab),Lynne DEVINE (SNP),Glennis MIDDLETON (SNP),skipped,4
16,Glen BARCLAY (LD),Colin BROWN (Ind),Lynne DEVINE (SNP),Ed MCADAM (Lab),Glennis MIDDLETON (SNP),Ian MCLAREN (Ind),Ian WHYTE (Ind),Braden DAVY (C),skipped,4
17,Glen BARCLAY (LD),Colin BROWN (Ind),Ed MCADAM (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Glen BARCLAY (LD),Colin BROWN (Ind),Ian MCLAREN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Glen BARCLAY (LD),Colin BROWN (Ind),Ian MCLAREN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Glen BARCLAY (LD),Colin BROWN (Ind),Ian MCLAREN (Ind),Braden DAVY (C),Ian WHYTE (Ind),Ed MCADAM (Lab),Lynne DEVINE (SNP),Glennis MIDDLETON (SNP),skipped,4
21,Glen BARCLAY (LD),Colin BROWN (Ind),Ian MCLAREN (Ind),Ian WHYTE (Ind),skipped,skipped,skipped,skipped,skipped,4
