voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,skipped,4
1,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
2,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
3,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
4,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
5,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
6,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
7,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,4
8,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
9,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
10,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
11,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
12,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
13,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
14,Brian JACKSON Scottish Conservative and Unionist,John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,Jacqueline CAMERON Scottish National Party (SNP),Andy STEEL Scottish National Party (SNP),skipped,4
15,Brian JACKSON Scottish Conservative and Unionist,Jacqueline CAMERON Scottish National Party (SNP),Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
16,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
17,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
18,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
19,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
20,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
21,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
22,Robert MACINTYRE Scottish Liberal Democrats,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,skipped,4
23,Andy STEEL Scottish National Party (SNP),John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
24,Andy STEEL Scottish National Party (SNP),John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
25,Andy STEEL Scottish National Party (SNP),John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
26,Andy STEEL Scottish National Party (SNP),John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
27,Andy STEEL Scottish National Party (SNP),John HOOD Scottish Labour Party,Iain MCMILLAN Scottish Labour Party,skipped,skipped,skipped,skipped,4
28,Robert MACINTYRE Scottish Liberal Democrats,John HOOD Scottish Labour Party,Brian JACKSON Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
29,Andy STEEL Scottish National Party (SNP),Iain MCMILLAN Scottish Labour Party,Jacqueline CAMERON Scottish National Party (SNP),John HOOD Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,skipped,skipped,4
30,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
31,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
32,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
33,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
34,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
35,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
36,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
37,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
38,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
39,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
40,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
41,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
42,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
43,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
44,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
45,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
46,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
47,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
48,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
49,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
50,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
51,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
52,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
53,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Andy STEEL Scottish National Party (SNP),Jacqueline CAMERON Scottish National Party (SNP),skipped,skipped,skipped,4
54,Brian JACKSON Scottish Conservative and Unionist,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,skipped,skipped,skipped,4
55,Brian JACKSON Scottish Conservative and Unionist,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,skipped,skipped,skipped,4
56,Brian JACKSON Scottish Conservative and Unionist,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,skipped,skipped,skipped,4
57,Brian JACKSON Scottish Conservative and Unionist,Iain MCMILLAN Scottish Labour Party,John HOOD Scottish Labour Party,Robert MACINTYRE Scottish Liberal Democrats,skipped,skipped,skipped,4
