voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Tom BEGG (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
