voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Denis JOHNSTON Scottish National Party (SNP),Heather BRANNAN-MCVEY Scottish Labour Party,Melissa Laima Juliet KANE Scottish Liberal Democrats,skipped,skipped,skipped,skipped,3
1,Denis JOHNSTON Scottish National Party (SNP),Lindsay SIEVEWRIGHT Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Melissa Laima Juliet KANE Scottish Liberal Democrats,James KING Scottish Conservative and Unionist,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,3
2,Denis JOHNSTON Scottish National Party (SNP),Lindsay SIEVEWRIGHT Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Melissa Laima Juliet KANE Scottish Liberal Democrats,James KING Scottish Conservative and Unionist,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,3
3,Denis JOHNSTON Scottish National Party (SNP),Lindsay SIEVEWRIGHT Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Melissa Laima Juliet KANE Scottish Liberal Democrats,James KING Scottish Conservative and Unionist,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,3
4,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,Melissa Laima Juliet KANE Scottish Liberal Democrats,Lindsay SIEVEWRIGHT Scottish National Party (SNP),Denis JOHNSTON Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",James KING Scottish Conservative and Unionist,3
5,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,Melissa Laima Juliet KANE Scottish Liberal Democrats,Lindsay SIEVEWRIGHT Scottish National Party (SNP),Denis JOHNSTON Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",James KING Scottish Conservative and Unionist,3
6,Denis JOHNSTON Scottish National Party (SNP),Lindsay SIEVEWRIGHT Scottish National Party (SNP),"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,skipped,skipped,3
7,Jean JONES Scottish Labour Party,Heather BRANNAN-MCVEY Scottish Labour Party,Lindsay SIEVEWRIGHT Scottish National Party (SNP),James KING Scottish Conservative and Unionist,Melissa Laima Juliet KANE Scottish Liberal Democrats,"John HENDRY Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Denis JOHNSTON Scottish National Party (SNP),3
8,Jean JONES Scottish Labour Party,Denis JOHNSTON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
9,Jean JONES Scottish Labour Party,Denis JOHNSTON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,3
