voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
1,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
2,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
3,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
4,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
5,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
6,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
7,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
8,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
9,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
10,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
11,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
12,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
13,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
14,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
15,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
16,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
17,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
18,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
19,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
20,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
21,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
22,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
23,John MACKAY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
24,John MACKAY (Ind),Alistair MACLENNAN (Ind),skipped,skipped,skipped,skipped,skipped,4
25,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),skipped,skipped,skipped,skipped,4
26,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenneth MACLEOD (SNP),skipped,skipped,skipped,4
27,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenneth MACLEOD (SNP),skipped,skipped,skipped,4
28,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),skipped,skipped,skipped,4
29,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),skipped,skipped,skipped,4
30,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),skipped,skipped,skipped,4
31,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),Malcolm Ivor MCTAGGART (Ind),skipped,skipped,4
32,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),Malcolm Ivor MCTAGGART (Ind),Kenneth MACLEOD (SNP),skipped,4
33,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),Malcolm Ivor MCTAGGART (Ind),Kenneth MACLEOD (SNP),skipped,4
34,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Kenny John MACLEOD (Ind),Malcolm Ivor MCTAGGART (Ind),Kenneth MACLEOD (SNP),skipped,4
35,John MACKAY (Ind),Alistair MACLENNAN (Ind),John Norman MACLEOD (Ind),Malcolm Ivor MCTAGGART (Ind),skipped,skipped,skipped,4
36,John MACKAY (Ind),Alistair MACLENNAN (Ind),Kenneth MACLEOD (SNP),skipped,skipped,skipped,skipped,4
