voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
0,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Gisela ALLEN (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Gisela ALLEN (UKIP),David WALKER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Gisela ALLEN (UKIP),David WALKER (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Gisela ALLEN (UKIP),David WALKER (LD),Bill BUTLER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Gisela ALLEN (UKIP),David WALKER (LD),Bill BUTLER (Lab),Eva MURRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Gisela ALLEN (UKIP),David WALKER (LD),Bill BUTLER (Lab),Eva MURRAY (Lab),Samuel COOK (Sol),Gillian MACDONALD (Grn),Tariq PARVEZ (C),Michael CULLEN (SNP),Chris CUNNINGHAM (SNP),Roza SALIH (SNP),skipped,4
20,Gisela ALLEN (UKIP),David WALKER (LD),Tariq PARVEZ (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Gisela ALLEN (UKIP),David WALKER (LD),Tariq PARVEZ (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Gisela ALLEN (UKIP),Bill BUTLER (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Gisela ALLEN (UKIP),Bill BUTLER (Lab),Samuel COOK (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Gisela ALLEN (UKIP),Bill BUTLER (Lab),Samuel COOK (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Gisela ALLEN (UKIP),Bill BUTLER (Lab),Samuel COOK (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Gisela ALLEN (UKIP),Bill BUTLER (Lab),Samuel COOK (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Gisela ALLEN (UKIP),Bill BUTLER (Lab),Samuel COOK (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
