voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
0,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Grn Richie BRIAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Grn Richie BRIAN,SNP James Wiseman WEST,SNP Andrew MAY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Grn Richie BRIAN,SNP James Wiseman WEST,SNP Andrew MAY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Grn Richie BRIAN,SNP James Wiseman WEST,SNP Andrew MAY,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Grn Richie BRIAN,SNP James Wiseman WEST,SNP Andrew MAY,Ind Andy LOVIE,Ind Jim HUNTER,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Grn Richie BRIAN,SNP James Wiseman WEST,SNP Andrew MAY,Lab JEAN MORRISON,Lab NATHAN MORRISON,NF Ross Alexander WILLETT,Ind Andy RUDGLEY,Ind Andy LOVIE,Ind Jim HUNTER,LD Kris CHAPMAN,Con Brian George DAVIDSON,3
29,Grn Richie BRIAN,NF Ross Alexander WILLETT,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Grn Richie BRIAN,NF Ross Alexander WILLETT,SNP James Wiseman WEST,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Grn Richie BRIAN,NF Ross Alexander WILLETT,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Grn Richie BRIAN,NF Ross Alexander WILLETT,Ind Jim HUNTER,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Grn Richie BRIAN,LD Kris CHAPMAN,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Grn Richie BRIAN,LD Kris CHAPMAN,Con Brian George DAVIDSON,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
