voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
1,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
2,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
3,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
4,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
5,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,skipped,skipped,skipped,skipped,3
6,Marshall Neil DOUGLAS Scottish National Party (SNP),Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Calum MACEWAN WATT Vanguard Party championing Tweeddale,David PYE Scottish Liberal Democrats,skipped,skipped,3
7,Robert BON Scottish Labour Party,Marshall Neil DOUGLAS Scottish National Party (SNP),David PYE Scottish Liberal Democrats,Julie PIRONE Scottish Conservative and Unionist,skipped,skipped,skipped,3
8,Marshall Neil DOUGLAS Scottish National Party (SNP),Robert BON Scottish Labour Party,Julie PIRONE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
9,Marshall Neil DOUGLAS Scottish National Party (SNP),Robert BON Scottish Labour Party,Julie PIRONE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
10,Julie PIRONE Scottish Conservative and Unionist,Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Robin TATLER Independent,Calum MACEWAN WATT Vanguard Party championing Tweeddale,Robert BON Scottish Labour Party,Marshall Neil DOUGLAS Scottish National Party (SNP),3
11,Robin TATLER Independent,Ellie CLARKE Scottish Green Party,Calum MACEWAN WATT Vanguard Party championing Tweeddale,David PYE Scottish Liberal Democrats,Julie PIRONE Scottish Conservative and Unionist,Robert BON Scottish Labour Party,Marshall Neil DOUGLAS Scottish National Party (SNP),3
12,Julie PIRONE Scottish Conservative and Unionist,Marshall Neil DOUGLAS Scottish National Party (SNP),Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,Calum MACEWAN WATT Vanguard Party championing Tweeddale,David PYE Scottish Liberal Democrats,3
13,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Julie PIRONE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
14,Marshall Neil DOUGLAS Scottish National Party (SNP),Robin TATLER Independent,Calum MACEWAN WATT Vanguard Party championing Tweeddale,Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Robert BON Scottish Labour Party,Julie PIRONE Scottish Conservative and Unionist,3
15,Marshall Neil DOUGLAS Scottish National Party (SNP),Robin TATLER Independent,Calum MACEWAN WATT Vanguard Party championing Tweeddale,Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Robert BON Scottish Labour Party,Julie PIRONE Scottish Conservative and Unionist,3
16,Julie PIRONE Scottish Conservative and Unionist,Robert BON Scottish Labour Party,Robin TATLER Independent,David PYE Scottish Liberal Democrats,Ellie CLARKE Scottish Green Party,Calum MACEWAN WATT Vanguard Party championing Tweeddale,Marshall Neil DOUGLAS Scottish National Party (SNP),3
17,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Robert BON Scottish Labour Party,Julie PIRONE Scottish Conservative and Unionist,David PYE Scottish Liberal Democrats,Marshall Neil DOUGLAS Scottish National Party (SNP),skipped,3
18,Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Marshall Neil DOUGLAS Scottish National Party (SNP),Robert BON Scottish Labour Party,Calum MACEWAN WATT Vanguard Party championing Tweeddale,Robin TATLER Independent,Julie PIRONE Scottish Conservative and Unionist,3
19,Robert BON Scottish Labour Party,Ellie CLARKE Scottish Green Party,Robin TATLER Independent,Marshall Neil DOUGLAS Scottish National Party (SNP),skipped,skipped,skipped,3
20,Marshall Neil DOUGLAS Scottish National Party (SNP),Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Robert BON Scottish Labour Party,skipped,skipped,skipped,3
21,Marshall Neil DOUGLAS Scottish National Party (SNP),Ellie CLARKE Scottish Green Party,David PYE Scottish Liberal Democrats,Robert BON Scottish Labour Party,skipped,skipped,skipped,3
