voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
1,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
2,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
3,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
4,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
5,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
6,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
7,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
8,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
9,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
10,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
11,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
12,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
13,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
14,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
15,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
16,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
17,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
18,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
19,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
20,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
21,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
22,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
23,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
24,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
25,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
26,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
27,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
28,Jacqui TODD Scottish National Party (SNP) ,Jim MCMAHON Scottish National Party (SNP) ,skipped,skipped,skipped,skipped,4
