voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Stephen BURNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Stephen BURNS (SNP),Lorraine CAMERON (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Sean McEvoy LAFFERTY (Grn),Eileen MCCARTIN (LD),Brian Alexander MCGUIRE (SNP),Kevin MONTGOMERY (Lab),skipped,4
36,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Sean McEvoy LAFFERTY (Grn),Brian Alexander MCGUIRE (SNP),Eileen MCCARTIN (LD),Kevin MONTGOMERY (Lab),skipped,4
37,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Sean McEvoy LAFFERTY (Grn),Kevin MONTGOMERY (Lab),Eileen MCCARTIN (LD),Brian Alexander MCGUIRE (SNP),skipped,4
38,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Eileen MCCARTIN (LD),skipped,skipped,skipped,skipped,4
39,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Brian Alexander MCGUIRE (SNP),skipped,skipped,skipped,skipped,4
40,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Brian Alexander MCGUIRE (SNP),skipped,skipped,skipped,skipped,4
41,Stephen BURNS (SNP),Lorraine CAMERON (SNP),James HALPIN (C),Brian Alexander MCGUIRE (SNP),Eileen MCCARTIN (LD),Sean McEvoy LAFFERTY (Grn),Kevin MONTGOMERY (Lab),skipped,4
42,Stephen BURNS (SNP),Lorraine CAMERON (SNP),Sean McEvoy LAFFERTY (Grn),skipped,skipped,skipped,skipped,skipped,4
43,Stephen BURNS (SNP),Lorraine CAMERON (SNP),Sean McEvoy LAFFERTY (Grn),skipped,skipped,skipped,skipped,skipped,4
44,Stephen BURNS (SNP),Lorraine CAMERON (SNP),Sean McEvoy LAFFERTY (Grn),skipped,skipped,skipped,skipped,skipped,4
45,Stephen BURNS (SNP),Lorraine CAMERON (SNP),Sean McEvoy LAFFERTY (Grn),skipped,skipped,skipped,skipped,skipped,4
