voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Pauline CLARK Scottish National Party (SNP),Cathy MULDOON Scottish Labour Party,Neil BARNES Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
1,Pauline CLARK Scottish National Party (SNP),Cathy MULDOON Scottish Labour Party,Neil BARNES Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
2,Pauline CLARK Scottish National Party (SNP),Cathy MULDOON Scottish Labour Party,Neil BARNES Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
3,Pauline CLARK Scottish National Party (SNP),Cathy MULDOON Scottish Labour Party,Neil BARNES Scottish Green Party,skipped,skipped,skipped,skipped,skipped,3
4,Pauline CLARK Scottish National Party (SNP),Greg MCCARRA Scottish National Party (SNP),Neil BARNES Scottish Green Party,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,Hani MOHAMED Alba Party for independence,Gillian PATTLE Scottish Liberal Democrats,skipped,3
5,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
6,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
7,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
8,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
9,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
10,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
11,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
12,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
13,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
14,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
15,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,skipped,skipped,skipped,skipped,3
16,Pauline CLARK Scottish National Party (SNP),Greg MCCARRA Scottish National Party (SNP),Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,Neil BARNES Scottish Green Party,Gillian PATTLE Scottish Liberal Democrats,Hani MOHAMED Alba Party for independence,skipped,3
17,Pauline CLARK Scottish National Party (SNP),Hani MOHAMED Alba Party for independence,Cathy MULDOON Scottish Labour Party,Greg MCCARRA Scottish National Party (SNP),Neil BARNES Scottish Green Party,Elaine FAIRBAIRN Scottish Conservative and Unionist,Gillian PATTLE Scottish Liberal Democrats,Craig MEEK Scottish Labour Party,3
18,Hani MOHAMED Alba Party for independence,Craig MEEK Scottish Labour Party,Cathy MULDOON Scottish Labour Party,Pauline CLARK Scottish National Party (SNP),Greg MCCARRA Scottish National Party (SNP),skipped,skipped,skipped,3
