voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
1,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
2,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
3,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
4,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
5,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
6,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
7,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
8,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
9,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
10,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
11,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
12,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
13,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
14,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
15,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
16,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
17,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
18,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
19,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
20,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
21,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
22,Anne ANDERSON (LD),skipped,skipped,skipped,skipped,skipped,3
23,Anne ANDERSON (LD),Graham LINDSAY (SNP),skipped,skipped,skipped,skipped,3
24,Anne ANDERSON (LD),Graham LINDSAY (SNP),skipped,skipped,skipped,skipped,3
25,Anne ANDERSON (LD),Graham LINDSAY (SNP),Kathleen MARTIN (Lab),skipped,skipped,skipped,3
26,Anne ANDERSON (LD),Graham LINDSAY (SNP),Jane MCTAGGART (SNP),skipped,skipped,skipped,3
27,Anne ANDERSON (LD),Graham LINDSAY (SNP),Jane MCTAGGART (SNP),Marion ROBERTSON (Grn),Bill MASON (C),Kathleen MARTIN (Lab),3
28,Anne ANDERSON (LD),Graham LINDSAY (SNP),Marion ROBERTSON (Grn),skipped,skipped,skipped,3
29,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
30,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
31,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
32,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
33,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
34,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
35,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
36,Anne ANDERSON (LD),Kathleen MARTIN (Lab),skipped,skipped,skipped,skipped,3
37,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Graham LINDSAY (SNP),Marion ROBERTSON (Grn),skipped,skipped,3
38,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Graham LINDSAY (SNP),Marion ROBERTSON (Grn),Jane MCTAGGART (SNP),Bill MASON (C),3
39,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Graham LINDSAY (SNP),Marion ROBERTSON (Grn),Jane MCTAGGART (SNP),Bill MASON (C),3
40,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Bill MASON (C),skipped,skipped,skipped,3
41,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Bill MASON (C),skipped,skipped,skipped,3
42,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Bill MASON (C),skipped,skipped,skipped,3
43,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Bill MASON (C),skipped,skipped,skipped,3
44,Anne ANDERSON (LD),Kathleen MARTIN (Lab),Bill MASON (C),skipped,skipped,skipped,3
