voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Susan KERR Scottish Labour Party,Margaret COOPER Independent,Gary BURNS Scottish Conservative and Unionist,Leigh PAYNE Scottish National Party (SNP),Elise FRAME Scottish National Party (SNP),Colin MACLAREN Alba Party for independence,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,3
1,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
2,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
3,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
4,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
5,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
6,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
7,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
8,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
9,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
10,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
11,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
12,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
13,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
14,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
15,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
16,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
17,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
18,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
19,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
20,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
21,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
22,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
23,Margaret COOPER Independent,Erica BRADLEY-YOUNG Scottish Greens - Think Global Act Local,Susan KERR Scottish Labour Party,skipped,skipped,skipped,skipped,3
