voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
25,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Esme CLARK (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Esme CLARK (C),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),Allan GOW (SNP),Gary GRAY (Lab),Jacqueline MCLAREN (SNP),Robert MOONEY (Lab),Amjad MIRZA (Ind),Stuart James MASKELL (UKIP),Billy MCALLISTER (Ind),Angela MCCORMICK (TUSC),skipped,4
123,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),Gary GRAY (Lab),Stuart James MASKELL (UKIP),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
125,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),Gary GRAY (Lab),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Esme CLARK (C),Calum SHEPHERD (LD),Andrew SMITH (Grn),Amjad MIRZA (Ind),Billy MCALLISTER (Ind),Robert MOONEY (Lab),Gary GRAY (Lab),Stuart James MASKELL (UKIP),Angela MCCORMICK (TUSC),Jacqueline MCLAREN (SNP),Allan GOW (SNP),skipped,4
127,Esme CLARK (C),Calum SHEPHERD (LD),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),Amjad MIRZA (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Esme CLARK (C),Calum SHEPHERD (LD),Gary GRAY (Lab),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Esme CLARK (C),Calum SHEPHERD (LD),Stuart James MASKELL (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,Esme CLARK (C),Calum SHEPHERD (LD),Stuart James MASKELL (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
138,Esme CLARK (C),Calum SHEPHERD (LD),Billy MCALLISTER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,Esme CLARK (C),Calum SHEPHERD (LD),Billy MCALLISTER (Ind),Andrew SMITH (Grn),Amjad MIRZA (Ind),Gary GRAY (Lab),Angela MCCORMICK (TUSC),Robert MOONEY (Lab),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,skipped,4
140,Esme CLARK (C),Calum SHEPHERD (LD),Billy MCALLISTER (Ind),Stuart James MASKELL (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
141,Esme CLARK (C),Calum SHEPHERD (LD),Billy MCALLISTER (Ind),Stuart James MASKELL (UKIP),Gary GRAY (Lab),Angela MCCORMICK (TUSC),Robert MOONEY (Lab),Andrew SMITH (Grn),Jacqueline MCLAREN (SNP),Allan GOW (SNP),Amjad MIRZA (Ind),skipped,4
142,Esme CLARK (C),Calum SHEPHERD (LD),Angela MCCORMICK (TUSC),Gary GRAY (Lab),Robert MOONEY (Lab),Stuart James MASKELL (UKIP),Andrew SMITH (Grn),Amjad MIRZA (Ind),Billy MCALLISTER (Ind),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,4
143,Esme CLARK (C),Calum SHEPHERD (LD),Jacqueline MCLAREN (SNP),Allan GOW (SNP),Stuart James MASKELL (UKIP),Gary GRAY (Lab),Robert MOONEY (Lab),Amjad MIRZA (Ind),Angela MCCORMICK (TUSC),Billy MCALLISTER (Ind),Andrew SMITH (Grn),skipped,4
144,Esme CLARK (C),Calum SHEPHERD (LD),Robert MOONEY (Lab),Andrew SMITH (Grn),Angela MCCORMICK (TUSC),Stuart James MASKELL (UKIP),Gary GRAY (Lab),Billy MCALLISTER (Ind),Amjad MIRZA (Ind),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,4
145,Esme CLARK (C),Calum SHEPHERD (LD),Robert MOONEY (Lab),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
146,Esme CLARK (C),Calum SHEPHERD (LD),Robert MOONEY (Lab),Gary GRAY (Lab),Stuart James MASKELL (UKIP),Andrew SMITH (Grn),Allan GOW (SNP),Jacqueline MCLAREN (SNP),Angela MCCORMICK (TUSC),Billy MCALLISTER (Ind),Amjad MIRZA (Ind),skipped,4
147,Esme CLARK (C),Calum SHEPHERD (LD),Robert MOONEY (Lab),Gary GRAY (Lab),Billy MCALLISTER (Ind),Stuart James MASKELL (UKIP),Andrew SMITH (Grn),Amjad MIRZA (Ind),skipped,skipped,skipped,skipped,4
148,Esme CLARK (C),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
149,Esme CLARK (C),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
150,Esme CLARK (C),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
151,Esme CLARK (C),Andrew SMITH (Grn),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
152,Esme CLARK (C),Andrew SMITH (Grn),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
153,Esme CLARK (C),Andrew SMITH (Grn),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
154,Esme CLARK (C),Andrew SMITH (Grn),Allan GOW (SNP),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
155,Esme CLARK (C),Andrew SMITH (Grn),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
156,Esme CLARK (C),Andrew SMITH (Grn),Gary GRAY (Lab),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
157,Esme CLARK (C),Andrew SMITH (Grn),Gary GRAY (Lab),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
158,Esme CLARK (C),Andrew SMITH (Grn),Stuart James MASKELL (UKIP),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
159,Esme CLARK (C),Andrew SMITH (Grn),Billy MCALLISTER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
160,Esme CLARK (C),Andrew SMITH (Grn),Billy MCALLISTER (Ind),Amjad MIRZA (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
161,Esme CLARK (C),Andrew SMITH (Grn),Amjad MIRZA (Ind),Angela MCCORMICK (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
162,Esme CLARK (C),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
163,Esme CLARK (C),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
164,Esme CLARK (C),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
165,Esme CLARK (C),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
166,Esme CLARK (C),Allan GOW (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
167,Esme CLARK (C),Allan GOW (SNP),Calum SHEPHERD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
168,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
169,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
170,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
171,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
172,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
173,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),Stuart James MASKELL (UKIP),Jacqueline MCLAREN (SNP),Robert MOONEY (Lab),Billy MCALLISTER (Ind),Calum SHEPHERD (LD),Andrew SMITH (Grn),Angela MCCORMICK (TUSC),skipped,skipped,4
174,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),Billy MCALLISTER (Ind),Stuart James MASKELL (UKIP),Angela MCCORMICK (TUSC),Jacqueline MCLAREN (SNP),Amjad MIRZA (Ind),Robert MOONEY (Lab),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,4
175,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),Billy MCALLISTER (Ind),Angela MCCORMICK (TUSC),Stuart James MASKELL (UKIP),Amjad MIRZA (Ind),Jacqueline MCLAREN (SNP),Robert MOONEY (Lab),Calum SHEPHERD (LD),Andrew SMITH (Grn),skipped,4
176,Esme CLARK (C),Allan GOW (SNP),Gary GRAY (Lab),Jacqueline MCLAREN (SNP),Robert MOONEY (Lab),Calum SHEPHERD (LD),Andrew SMITH (Grn),Angela MCCORMICK (TUSC),Stuart James MASKELL (UKIP),Billy MCALLISTER (Ind),Amjad MIRZA (Ind),skipped,4
177,Esme CLARK (C),Allan GOW (SNP),Stuart James MASKELL (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
178,Esme CLARK (C),Allan GOW (SNP),Angela MCCORMICK (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
179,Esme CLARK (C),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
180,Esme CLARK (C),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
181,Esme CLARK (C),Allan GOW (SNP),Jacqueline MCLAREN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
182,Esme CLARK (C),Allan GOW (SNP),Amjad MIRZA (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
183,Esme CLARK (C),Allan GOW (SNP),Amjad MIRZA (Ind),Andrew SMITH (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
184,Esme CLARK (C),Allan GOW (SNP),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
185,Esme CLARK (C),Allan GOW (SNP),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
186,Esme CLARK (C),Allan GOW (SNP),Robert MOONEY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
187,Esme CLARK (C),Allan GOW (SNP),Robert MOONEY (Lab),Gary GRAY (Lab),Billy MCALLISTER (Ind),Angela MCCORMICK (TUSC),Jacqueline MCLAREN (SNP),Amjad MIRZA (Ind),Calum SHEPHERD (LD),Andrew SMITH (Grn),Stuart James MASKELL (UKIP),skipped,4
188,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
189,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
190,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
191,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
192,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
193,Esme CLARK (C),Gary GRAY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
