voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,num_positions
36,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Chris KELLY (Lab),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Angela MCCORMICK (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Angela MCCORMICK (TUSC),Fay DORNAN (Glasgow First),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Gavin Clark ROBERTS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Gavin Clark ROBERTS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Gavin Clark ROBERTS (SNP),Margaret WALKER (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Jim BERRINGTON (Socialist Labour),Helen STEPHEN (Lab),Gavin Clark ROBERTS (SNP),Billy MCALLISTER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),Chris KELLY (Lab),Helen STEPHEN (Lab),Billy MCALLISTER (SNP),Angela MCCORMICK (TUSC),Gavin Clark ROBERTS (SNP),skipped,skipped,skipped,skipped,skipped,4
61,Jim BERRINGTON (Socialist Labour),Kieran WILD (Grn),Angela MCCORMICK (TUSC),Fay DORNAN (Glasgow First),Helen STEPHEN (Lab),Graham Craig NICHOLLS (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,4
62,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Helen STEPHEN (Lab),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Margaret WALKER (Con),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Margaret WALKER (Con),Graham Craig NICHOLLS (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Kieran WILD (Grn),Gavin Clark ROBERTS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Fay DORNAN (Glasgow First),Caroline JOHNSTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Fay DORNAN (Glasgow First),Caroline JOHNSTON (LD),Chris KELLY (Lab),Billy MCALLISTER (SNP),Angela MCCORMICK (TUSC),Graham Craig NICHOLLS (Scottish Unionist) (SU),Gavin Clark ROBERTS (SNP),Helen STEPHEN (Lab),Margaret WALKER (Con),Kieran WILD (Grn),4
72,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Billy MCALLISTER (SNP),Kieran WILD (Grn),Fay DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Jim BERRINGTON (Socialist Labour),Brian BROWN (Scottish Unionist) (SU),Graham Craig NICHOLLS (Scottish Unionist) (SU),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Brian BROWN (Scottish Unionist) (SU),Caroline JOHNSTON (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Caroline JOHNSTON (LD),Angela MCCORMICK (TUSC),Helen STEPHEN (Lab),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,4
84,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Chris KELLY (Lab),Graham Craig NICHOLLS (Scottish Unionist) (SU),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Jim BERRINGTON (Socialist Labour),Fay DORNAN (Glasgow First),Angela MCCORMICK (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Jim BERRINGTON (Socialist Labour),Caroline JOHNSTON (LD),Billy MCALLISTER (SNP),Kieran WILD (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
138,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
140,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
141,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
142,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
143,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
144,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
145,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
146,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
147,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
148,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
149,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
150,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
151,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
152,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
153,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
154,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
155,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
156,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
157,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
158,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
159,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
160,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
161,Jim BERRINGTON (Socialist Labour),Chris KELLY (Lab),Helen STEPHEN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
