voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Ellen SCOTT Scottish National Party (SNP),Hazel FLANAGAN Scottish Labour Party,Malcolm Gray SPAVEN Scottish Green Party,Robin STENHOUSE Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,3
1,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),Robin STENHOUSE Scottish Conservative and Unionist,Malcolm Gray SPAVEN Scottish Green Party,skipped,skipped,3
2,Kelly DRUMMOND Scottish Labour Party,Malcolm Gray SPAVEN Scottish Green Party,Christopher Ringland HAMPTON Alba Party,skipped,skipped,skipped,skipped,skipped,3
3,Robin STENHOUSE Scottish Conservative and Unionist,Hazel FLANAGAN Scottish Labour Party,Malcolm Gray SPAVEN Scottish Green Party,Kelly DRUMMOND Scottish Labour Party,skipped,skipped,skipped,skipped,3
4,Malcolm Gray SPAVEN Scottish Green Party,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Douglas BOWEN Scottish National Party (SNP),Ellen SCOTT Scottish National Party (SNP),Robin STENHOUSE Scottish Conservative and Unionist,Daniel FRASER Scottish Libertarian Party,Christopher Ringland HAMPTON Alba Party,3
5,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
6,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
7,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
8,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
9,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
10,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
11,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
12,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
13,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
14,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
15,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
16,Malcolm Gray SPAVEN Scottish Green Party,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Douglas BOWEN Scottish National Party (SNP),Ellen SCOTT Scottish National Party (SNP),Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,Robin STENHOUSE Scottish Conservative and Unionist,3
17,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Malcolm Gray SPAVEN Scottish Green Party,Robin STENHOUSE Scottish Conservative and Unionist,Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,Douglas BOWEN Scottish National Party (SNP),skipped,3
18,Robin STENHOUSE Scottish Conservative and Unionist,Christopher Ringland HAMPTON Alba Party,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,3
19,Douglas BOWEN Scottish National Party (SNP),Malcolm Gray SPAVEN Scottish Green Party,Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Robin STENHOUSE Scottish Conservative and Unionist,Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,3
20,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
21,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
22,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
23,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
24,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),Robin STENHOUSE Scottish Conservative and Unionist,Daniel FRASER Scottish Libertarian Party,Christopher Ringland HAMPTON Alba Party,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Malcolm Gray SPAVEN Scottish Green Party,3
25,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,skipped,skipped,skipped,skipped,skipped,3
26,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,skipped,skipped,skipped,skipped,skipped,3
27,Ellen SCOTT Scottish National Party (SNP),Kelly DRUMMOND Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,skipped,skipped,skipped,skipped,skipped,3
28,Daniel FRASER Scottish Libertarian Party,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,3
29,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,Malcolm Gray SPAVEN Scottish Green Party,Daniel FRASER Scottish Libertarian Party,Robin STENHOUSE Scottish Conservative and Unionist,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),3
30,Daniel FRASER Scottish Libertarian Party,Hazel FLANAGAN Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Malcolm Gray SPAVEN Scottish Green Party,Kelly DRUMMOND Scottish Labour Party,Ellen SCOTT Scottish National Party (SNP),Douglas BOWEN Scottish National Party (SNP),Hazel FLANAGAN Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,Robin STENHOUSE Scottish Conservative and Unionist,3
32,Robin STENHOUSE Scottish Conservative and Unionist,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,Ellen SCOTT Scottish National Party (SNP),Malcolm Gray SPAVEN Scottish Green Party,Douglas BOWEN Scottish National Party (SNP),3
33,Kelly DRUMMOND Scottish Labour Party,Hazel FLANAGAN Scottish Labour Party,Robin STENHOUSE Scottish Conservative and Unionist,Christopher Ringland HAMPTON Alba Party,Daniel FRASER Scottish Libertarian Party,skipped,skipped,skipped,3
34,Malcolm Gray SPAVEN Scottish Green Party,Douglas BOWEN Scottish National Party (SNP),Ellen SCOTT Scottish National Party (SNP),Hazel FLANAGAN Scottish Labour Party,Kelly DRUMMOND Scottish Labour Party,Daniel FRASER Scottish Libertarian Party,Christopher Ringland HAMPTON Alba Party,Robin STENHOUSE Scottish Conservative and Unionist,3
