voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Yi-pei CHOU TURVEY Scottish Liberal Democrats,skipped,3
1,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
2,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
3,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
4,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
5,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
6,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
7,Andy BROWN Scottish Labour Party,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Harriet CROSS Scottish Conservative and Unionist,Ann ROSS Scottish Conservative and Unionist,Eileen DURNO Scottish National Party (SNP),"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
8,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Eileen DURNO Scottish National Party (SNP),skipped,skipped,skipped,3
9,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Eileen DURNO Scottish National Party (SNP),skipped,skipped,skipped,3
10,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Eileen DURNO Scottish National Party (SNP),skipped,skipped,skipped,3
11,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Eileen DURNO Scottish National Party (SNP),skipped,skipped,skipped,3
12,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Eileen DURNO Scottish National Party (SNP),skipped,skipped,skipped,3
13,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,3
14,Ann ROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,3
15,Eileen DURNO Scottish National Party (SNP),Andy BROWN Scottish Labour Party,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Ann ROSS Scottish Conservative and Unionist,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",3
16,Harriet CROSS Scottish Conservative and Unionist,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",skipped,skipped,skipped,skipped,3
17,Ann ROSS Scottish Conservative and Unionist,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Eileen DURNO Scottish National Party (SNP),3
18,Ann ROSS Scottish Conservative and Unionist,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Eileen DURNO Scottish National Party (SNP),3
19,Ann ROSS Scottish Conservative and Unionist,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Eileen DURNO Scottish National Party (SNP),3
20,Ann ROSS Scottish Conservative and Unionist,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Eileen DURNO Scottish National Party (SNP),3
21,Ann ROSS Scottish Conservative and Unionist,Harriet CROSS Scottish Conservative and Unionist,Yi-pei CHOU TURVEY Scottish Liberal Democrats,Andy BROWN Scottish Labour Party,"Graeme CRAIB Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Eileen DURNO Scottish National Party (SNP),3
