voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
1,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
2,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
3,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
4,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
5,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
6,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
7,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
8,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
9,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
10,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
11,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
12,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
13,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
14,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
15,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
16,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
17,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
18,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
19,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
20,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
21,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
22,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
23,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
24,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
25,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
26,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
27,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
28,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
29,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
30,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
31,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
32,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
33,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
34,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
35,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
36,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
37,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
38,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
39,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
40,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
41,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
42,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
43,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
44,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
45,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
46,Maria BROWN (SNP),skipped,skipped,skipped,skipped,skipped,3
47,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
48,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
49,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
50,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
51,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
52,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
53,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
54,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
55,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
56,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
57,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
58,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
59,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
60,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
61,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
62,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
63,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
64,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
65,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
66,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
67,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
68,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
69,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
70,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
71,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
72,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
73,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
74,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
75,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
76,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
77,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
78,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
79,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
80,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
81,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
82,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
83,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
84,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
85,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
86,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
87,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
88,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
89,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
90,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
91,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
92,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
93,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
94,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
95,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
96,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
97,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
98,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
99,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
100,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
101,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
102,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
103,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
104,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
105,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
106,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
107,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
108,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
109,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
110,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
111,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
112,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
113,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
114,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
115,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
116,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
117,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
118,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
119,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
120,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
121,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
122,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
123,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
124,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
125,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
126,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
127,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
128,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
129,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
130,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
131,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
132,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
133,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
134,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
135,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
136,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
137,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
138,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
139,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
140,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
141,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
142,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
143,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
144,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
145,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
146,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
147,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
148,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
149,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
150,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
151,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
152,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
153,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
154,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
155,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
156,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
157,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
158,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
159,Maria BROWN (SNP),Margaret DYMOND (SNP),skipped,skipped,skipped,skipped,3
