voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Julie Patricia MCANULTY Independence for Scotland Party,BILL SHIELDS Scottish Labour Party,Alexander MCVEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,4
1,BILL SHIELDS Scottish Labour Party,Alexander MCVEY Scottish Labour Party,Allan STUBBS Scottish National Party (SNP),Kirsten LARSON Scottish National Party (SNP),MARK SHIELDS Alba Party for independence,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Julie Patricia MCANULTY Independence for Scotland Party,Jeff MCDONALD Social Democratic Party,Craig WHITESIDE Scottish Conservative and Unionist,4
2,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),MARK SHIELDS Alba Party for independence,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jeff MCDONALD Social Democratic Party,Julie Patricia MCANULTY Independence for Scotland Party,Alexander MCVEY Scottish Labour Party,BILL SHIELDS Scottish Labour Party,Craig WHITESIDE Scottish Conservative and Unionist,4
3,Julie Patricia MCANULTY Independence for Scotland Party,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),Jeff MCDONALD Social Democratic Party,MARK SHIELDS Alba Party for independence,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Alexander MCVEY Scottish Labour Party,BILL SHIELDS Scottish Labour Party,Craig WHITESIDE Scottish Conservative and Unionist,4
4,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Julie Patricia MCANULTY Independence for Scotland Party,MARK SHIELDS Alba Party for independence,BILL SHIELDS Scottish Labour Party,Alexander MCVEY Scottish Labour Party,Craig WHITESIDE Scottish Conservative and Unionist,Jeff MCDONALD Social Democratic Party,4
5,Allan STUBBS Scottish National Party (SNP),Julie Patricia MCANULTY Independence for Scotland Party,MARK SHIELDS Alba Party for independence,Kirsten LARSON Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,4
6,Alexander MCVEY Scottish Labour Party,BILL SHIELDS Scottish Labour Party,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Jeff MCDONALD Social Democratic Party,Craig WHITESIDE Scottish Conservative and Unionist,Julie Patricia MCANULTY Independence for Scotland Party,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),MARK SHIELDS Alba Party for independence,4
7,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),Alexander MCVEY Scottish Labour Party,BILL SHIELDS Scottish Labour Party,MARK SHIELDS Alba Party for independence,Jeff MCDONALD Social Democratic Party,Julie Patricia MCANULTY Independence for Scotland Party,"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",Craig WHITESIDE Scottish Conservative and Unionist,4
8,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",MARK SHIELDS Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
9,Kirsten LARSON Scottish National Party (SNP),Allan STUBBS Scottish National Party (SNP),"Leo Francis LANAHAN Scottish Family Party Pro-Family, Pro-Marriage, Pro-Life",MARK SHIELDS Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
