voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
0,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Ben ADAMS (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Ben ADAMS (Grn),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Ben ADAMS (Grn),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Ben ADAMS (Grn),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Ben ADAMS (Grn),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Ben ADAMS (Grn),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),James MITCHELL (Sol),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
22,Ben ADAMS (Grn),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),James MITCHELL (Sol),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Ben ADAMS (Grn),Alan VALENTINE (SNP),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Ben ADAMS (Grn),NATHAN WILSON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Ben ADAMS (Grn),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Ben ADAMS (Grn),NATHAN WILSON (C),Kenneth DUFFY (Lab),Ian KELLY (Ind),Kaye HARMON (Lab),Gary O'RORKE (IANL),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,4
27,Ben ADAMS (Grn),NATHAN WILSON (C),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Ben ADAMS (Grn),NATHAN WILSON (C),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Ben ADAMS (Grn),NEIL WILSON (UKIP),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Ben ADAMS (Grn),NEIL WILSON (UKIP),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),NATHAN WILSON (C),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Kenneth DUFFY (Lab),Ian GLENNY (Ind),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),James MITCHELL (Sol),Gary O'RORKE (IANL),NATHAN WILSON (C),Kenneth DUFFY (Lab),Ian GLENNY (Ind),Kaye HARMON (Lab),Ian KELLY (Ind),NEIL WILSON (UKIP),skipped,4
40,Ben ADAMS (Grn),Deryck BEAUMONT (Ind),Agnes Duncan MAGOWAN (SNP),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Ben ADAMS (Grn),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),James MITCHELL (Sol),Gary O'RORKE (IANL),Deryck BEAUMONT (Ind),Ian KELLY (Ind),Ian GLENNY (Ind),NEIL WILSON (UKIP),NATHAN WILSON (C),skipped,4
49,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NATHAN WILSON (C),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Ian KELLY (Ind),James MITCHELL (Sol),Gary O'RORKE (IANL),NEIL WILSON (UKIP),skipped,4
50,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Kaye HARMON (Lab),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Ben ADAMS (Grn),Kenneth DUFFY (Lab),Agnes Duncan MAGOWAN (SNP),Kaye HARMON (Lab),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),Alan VALENTINE (SNP),James MITCHELL (Sol),NEIL WILSON (UKIP),NATHAN WILSON (C),skipped,4
54,Ben ADAMS (Grn),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Ben ADAMS (Grn),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Ben ADAMS (Grn),Ian GLENNY (Ind),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Ben ADAMS (Grn),Ian GLENNY (Ind),NATHAN WILSON (C),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Gary O'RORKE (IANL),Deryck BEAUMONT (Ind),Ian KELLY (Ind),Kaye HARMON (Lab),Kenneth DUFFY (Lab),James MITCHELL (Sol),NEIL WILSON (UKIP),skipped,4
58,Ben ADAMS (Grn),Ian GLENNY (Ind),NEIL WILSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Ben ADAMS (Grn),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),James MITCHELL (Sol),NATHAN WILSON (C),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),Kaye HARMON (Lab),Kenneth DUFFY (Lab),NEIL WILSON (UKIP),skipped,4
60,Ben ADAMS (Grn),Ian GLENNY (Ind),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Ben ADAMS (Grn),Ian GLENNY (Ind),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Ben ADAMS (Grn),Ian GLENNY (Ind),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Ben ADAMS (Grn),Ian GLENNY (Ind),Ian KELLY (Ind),Deryck BEAUMONT (Ind),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NATHAN WILSON (C),NEIL WILSON (UKIP),Gary O'RORKE (IANL),James MITCHELL (Sol),skipped,skipped,skipped,4
64,Ben ADAMS (Grn),Ian GLENNY (Ind),Ian KELLY (Ind),James MITCHELL (Sol),Deryck BEAUMONT (Ind),Gary O'RORKE (IANL),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NEIL WILSON (UKIP),NATHAN WILSON (C),skipped,4
65,Ben ADAMS (Grn),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),NATHAN WILSON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Ben ADAMS (Grn),Ian GLENNY (Ind),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Ian KELLY (Ind),Deryck BEAUMONT (Ind),James MITCHELL (Sol),Kenneth DUFFY (Lab),Kaye HARMON (Lab),Gary O'RORKE (IANL),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
67,Ben ADAMS (Grn),Ian GLENNY (Ind),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Ben ADAMS (Grn),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,Ben ADAMS (Grn),Kaye HARMON (Lab),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Ben ADAMS (Grn),Kaye HARMON (Lab),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),James MITCHELL (Sol),NEIL WILSON (UKIP),NATHAN WILSON (C),Kenneth DUFFY (Lab),skipped,4
71,Ben ADAMS (Grn),Kaye HARMON (Lab),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Ben ADAMS (Grn),Kaye HARMON (Lab),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Ben ADAMS (Grn),Kaye HARMON (Lab),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Ben ADAMS (Grn),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Alan VALENTINE (SNP),Agnes Duncan MAGOWAN (SNP),Gary O'RORKE (IANL),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Ian KELLY (Ind),NATHAN WILSON (C),James MITCHELL (Sol),NEIL WILSON (UKIP),skipped,4
75,Ben ADAMS (Grn),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Ian KELLY (Ind),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,4
76,Ben ADAMS (Grn),Kaye HARMON (Lab),Ian KELLY (Ind),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Ben ADAMS (Grn),Kaye HARMON (Lab),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Ben ADAMS (Grn),Kaye HARMON (Lab),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Ben ADAMS (Grn),Ian KELLY (Ind),Deryck BEAUMONT (Ind),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,Ben ADAMS (Grn),Ian KELLY (Ind),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),James MITCHELL (Sol),Gary O'RORKE (IANL),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
108,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),NEIL WILSON (UKIP),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),James MITCHELL (Sol),Gary O'RORKE (IANL),NATHAN WILSON (C),skipped,4
112,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),James MITCHELL (Sol),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
113,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kenneth DUFFY (Lab),Kaye HARMON (Lab),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Ian GLENNY (Ind),Ian KELLY (Ind),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kaye HARMON (Lab),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Gary O'RORKE (IANL),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),James MITCHELL (Sol),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Ian KELLY (Ind),Gary O'RORKE (IANL),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
122,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),James MITCHELL (Sol),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Gary O'RORKE (IANL),Ian KELLY (Ind),Ian GLENNY (Ind),skipped,skipped,skipped,skipped,4
123,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Alan VALENTINE (SNP),James MITCHELL (Sol),Gary O'RORKE (IANL),Ian KELLY (Ind),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Kaye HARMON (Lab),Kenneth DUFFY (Lab),NATHAN WILSON (C),NEIL WILSON (UKIP),skipped,4
124,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),NATHAN WILSON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Deryck BEAUMONT (Ind),Ian GLENNY (Ind),Gary O'RORKE (IANL),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Kenneth DUFFY (Lab),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Kenneth DUFFY (Lab),Ian KELLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Ian GLENNY (Ind),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Kaye HARMON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Kaye HARMON (Lab),Kenneth DUFFY (Lab),Ian KELLY (Ind),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Gary O'RORKE (IANL),NATHAN WILSON (C),Alan VALENTINE (SNP),James MITCHELL (Sol),NEIL WILSON (UKIP),skipped,4
132,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Ian KELLY (Ind),Alan VALENTINE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),Ian KELLY (Ind),Ian GLENNY (Ind),Deryck BEAUMONT (Ind),Alan VALENTINE (SNP),NATHAN WILSON (C),skipped,skipped,skipped,skipped,skipped,skipped,4
134,Ben ADAMS (Grn),Agnes Duncan MAGOWAN (SNP),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Ben ADAMS (Grn),James MITCHELL (Sol),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Ben ADAMS (Grn),James MITCHELL (Sol),Alan VALENTINE (SNP),Kaye HARMON (Lab),Kenneth DUFFY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
