voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,num_positions
83,Daniel FRASER (Libtn),Iain MCKINNON-WADDELL (Grn),Louise YOUNG (LD),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Daniel FRASER (Libtn),Iain MCKINNON-WADDELL (Grn),Graham HUTCHISON (C),Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Daniel FRASER (Libtn),Iain MCKINNON-WADDELL (Grn),Otto INGLIS (UKIP),Bruce WHITEHEAD (Lab),John LONGSTAFF (Ind),Kevin LANG (LD),Graham HUTCHISON (C),Pamela MITCHELL (SNP),Norrie WORK (SNP),Louise YOUNG (LD),skipped,4
86,Daniel FRASER (Libtn),Iain MCKINNON-WADDELL (Grn),Kevin LANG (LD),John LONGSTAFF (Ind),Otto INGLIS (UKIP),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,4
87,Daniel FRASER (Libtn),Iain MCKINNON-WADDELL (Grn),Norrie WORK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
90,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Norrie WORK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
92,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Norrie WORK (SNP),Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
93,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Norrie WORK (SNP),John LONGSTAFF (Ind),Otto INGLIS (UKIP),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,4
94,Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Norrie WORK (SNP),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Daniel FRASER (Libtn),Bruce WHITEHEAD (Lab),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
96,Daniel FRASER (Libtn),Norrie WORK (SNP),Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Daniel FRASER (Libtn),Norrie WORK (SNP),Bruce WHITEHEAD (Lab),Kevin LANG (LD),Louise YOUNG (LD),Pamela MITCHELL (SNP),Graham HUTCHISON (C),Iain MCKINNON-WADDELL (Grn),John LONGSTAFF (Ind),Otto INGLIS (UKIP),skipped,4
98,Daniel FRASER (Libtn),Norrie WORK (SNP),Bruce WHITEHEAD (Lab),Pamela MITCHELL (SNP),Iain MCKINNON-WADDELL (Grn),Louise YOUNG (LD),Kevin LANG (LD),John LONGSTAFF (Ind),Otto INGLIS (UKIP),Graham HUTCHISON (C),skipped,4
99,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Louise YOUNG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
113,Louise YOUNG (LD),Daniel FRASER (Libtn),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
114,Louise YOUNG (LD),Daniel FRASER (Libtn),Kevin LANG (LD),Graham HUTCHISON (C),Norrie WORK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
115,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Louise YOUNG (LD),Graham HUTCHISON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Louise YOUNG (LD),Graham HUTCHISON (C),Daniel FRASER (Libtn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
132,Louise YOUNG (LD),Graham HUTCHISON (C),Otto INGLIS (UKIP),John LONGSTAFF (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
133,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
134,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
135,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
136,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
137,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
138,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
139,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
140,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
141,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
142,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
143,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
144,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
145,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
146,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
147,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
148,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
149,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
150,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
151,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),John LONGSTAFF (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
152,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),John LONGSTAFF (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
153,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),John LONGSTAFF (Ind),Bruce WHITEHEAD (Lab),Iain MCKINNON-WADDELL (Grn),Daniel FRASER (Libtn),Otto INGLIS (UKIP),Pamela MITCHELL (SNP),Norrie WORK (SNP),skipped,4
154,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
155,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
156,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
157,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
158,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
159,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Iain MCKINNON-WADDELL (Grn),Bruce WHITEHEAD (Lab),Daniel FRASER (Libtn),skipped,skipped,skipped,skipped,skipped,4
160,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
161,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
162,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Norrie WORK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
163,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Norrie WORK (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
164,Louise YOUNG (LD),Graham HUTCHISON (C),Kevin LANG (LD),Norrie WORK (SNP),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
165,Louise YOUNG (LD),Graham HUTCHISON (C),John LONGSTAFF (Ind),Iain MCKINNON-WADDELL (Grn),Bruce WHITEHEAD (Lab),Otto INGLIS (UKIP),Kevin LANG (LD),Daniel FRASER (Libtn),Pamela MITCHELL (SNP),Norrie WORK (SNP),skipped,4
166,Louise YOUNG (LD),Graham HUTCHISON (C),Iain MCKINNON-WADDELL (Grn),Bruce WHITEHEAD (Lab),John LONGSTAFF (Ind),Kevin LANG (LD),Otto INGLIS (UKIP),Daniel FRASER (Libtn),Norrie WORK (SNP),Pamela MITCHELL (SNP),skipped,4
167,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
168,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
169,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
170,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
171,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
172,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
173,Louise YOUNG (LD),Graham HUTCHISON (C),Bruce WHITEHEAD (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
