voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Kaitey BLAIR (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Kaitey BLAIR (LD),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Kaitey BLAIR (LD),Craig DALZELL (Grn),George GREENSHIELDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Kaitey BLAIR (LD),Craig DALZELL (Grn),George GREENSHIELDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Kaitey BLAIR (LD),Craig DALZELL (Grn),George GREENSHIELDS (Lab),Mark HORSHAM (SNP),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Kaitey BLAIR (LD),Craig DALZELL (Grn),George GREENSHIELDS (Lab),Gordon MUIR (Lab),Mark HORSHAM (SNP),Sandra MILLS (SNP),Colin MCGAVIGAN (C),Danny MEIKLE (Ind),Janice MACKAY (UKIP),skipped,3
18,Kaitey BLAIR (LD),Craig DALZELL (Grn),George GREENSHIELDS (Lab),Gordon MUIR (Lab),Mark HORSHAM (SNP),Sandra MILLS (SNP),Danny MEIKLE (Ind),skipped,skipped,skipped,3
19,Kaitey BLAIR (LD),Craig DALZELL (Grn),Mark HORSHAM (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Kaitey BLAIR (LD),Craig DALZELL (Grn),Janice MACKAY (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Kaitey BLAIR (LD),Craig DALZELL (Grn),Colin MCGAVIGAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Kaitey BLAIR (LD),Craig DALZELL (Grn),Colin MCGAVIGAN (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Kaitey BLAIR (LD),Craig DALZELL (Grn),Colin MCGAVIGAN (C),George GREENSHIELDS (Lab),Gordon MUIR (Lab),Danny MEIKLE (Ind),skipped,skipped,skipped,skipped,3
24,Kaitey BLAIR (LD),Craig DALZELL (Grn),Colin MCGAVIGAN (C),Danny MEIKLE (Ind),Janice MACKAY (UKIP),skipped,skipped,skipped,skipped,skipped,3
25,Kaitey BLAIR (LD),Craig DALZELL (Grn),Danny MEIKLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Kaitey BLAIR (LD),Craig DALZELL (Grn),Danny MEIKLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Kaitey BLAIR (LD),Craig DALZELL (Grn),Danny MEIKLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Kaitey BLAIR (LD),Craig DALZELL (Grn),Sandra MILLS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Kaitey BLAIR (LD),Craig DALZELL (Grn),Sandra MILLS (SNP),George GREENSHIELDS (Lab),Mark HORSHAM (SNP),Gordon MUIR (Lab),Colin MCGAVIGAN (C),skipped,skipped,skipped,3
30,Kaitey BLAIR (LD),Craig DALZELL (Grn),Gordon MUIR (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Kaitey BLAIR (LD),Craig DALZELL (Grn),Gordon MUIR (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Kaitey BLAIR (LD),Craig DALZELL (Grn),Gordon MUIR (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Kaitey BLAIR (LD),George GREENSHIELDS (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Kaitey BLAIR (LD),George GREENSHIELDS (Lab),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Kaitey BLAIR (LD),George GREENSHIELDS (Lab),Craig DALZELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
