voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Kevin DOCHERTY Scottish Labour Party,Lesley MITCHELL Scottish National Party (SNP),Gary ROBINSON Scottish National Party (SNP),Robert SLAVIN Alba Party for independence,Mary GOURLAY Scottish Labour Party,Laraine SHIELDS Scottish Conservative and Unionist,3
1,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
2,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
3,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
4,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
5,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
6,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
7,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
8,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
9,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
10,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
11,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
12,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
13,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
14,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
15,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
16,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
17,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
18,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
19,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
20,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
21,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
22,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
23,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
24,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
25,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
26,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
27,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
28,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
29,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
30,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
31,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
32,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
33,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
34,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
35,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
36,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
37,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
38,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
39,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
40,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
41,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
42,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
43,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
44,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
45,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
46,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
47,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
48,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
49,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
50,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
51,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
52,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
53,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
54,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
55,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
56,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
57,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
58,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
59,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
60,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
61,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
62,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
63,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
64,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
65,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
66,Gary ROBINSON Scottish National Party (SNP),Lesley MITCHELL Scottish National Party (SNP),skipped,skipped,skipped,skipped,3
