voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Gordon LANG Scottish Conservative and Unionist,Susan DUBOIS Scottish National Party (SNP),Iain Walker TAYLOR Scottish Conservative and Unionist,skipped,skipped,skipped,4
1,Gordon LANG Scottish Conservative and Unionist,Susan DUBOIS Scottish National Party (SNP),Iain Walker TAYLOR Scottish Conservative and Unionist,skipped,skipped,skipped,4
2,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
3,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
4,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
5,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
6,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
7,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
8,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
9,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
10,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
11,Susan DUBOIS Scottish National Party (SNP),Alastair FORSYTH Scottish National Party (SNP),Anne STIRLING Scottish Liberal Democrats,Kathryn Louise VINCENT Scottish Green Party,Iain Walker TAYLOR Scottish Conservative and Unionist,Gordon LANG Scottish Conservative and Unionist,4
12,Anne STIRLING Scottish Liberal Democrats,Gordon LANG Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
13,Anne STIRLING Scottish Liberal Democrats,Gordon LANG Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
14,Anne STIRLING Scottish Liberal Democrats,Gordon LANG Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
15,Anne STIRLING Scottish Liberal Democrats,Gordon LANG Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,4
