voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
54,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
58,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
60,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,John ALEXANDER (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
