voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Lynn THOMSON Aberdeen Labour,Moira HENDERSON Scottish Liberal Democrats,Bryce HOPE Scottish Libertarian Party,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,Heather HERBERT Scottish Green Party,4
1,Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Miranda RADLEY Scottish National Party (SNP),Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
2,Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Miranda RADLEY Scottish National Party (SNP),Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
3,Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Miranda RADLEY Scottish National Party (SNP),Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
4,Richard BROOKS Scottish Conservative and Unionist,Miranda RADLEY Scottish National Party (SNP),Charlie ABEL Alba Party for independence,skipped,skipped,skipped,skipped,skipped,4
5,Richard BROOKS Scottish Conservative and Unionist,Alex NICOLL Scottish National Party (SNP),Lynn THOMSON Aberdeen Labour,Charlie ABEL Alba Party for independence,Heather HERBERT Scottish Green Party,skipped,skipped,skipped,4
6,Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Heather HERBERT Scottish Green Party,Richard BROOKS Scottish Conservative and Unionist,Bryce HOPE Scottish Libertarian Party,4
7,Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Richard BROOKS Scottish Conservative and Unionist,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Charlie ABEL Alba Party for independence,4
8,Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Charlie ABEL Alba Party for independence,Moira HENDERSON Scottish Liberal Democrats,Miranda RADLEY Scottish National Party (SNP),skipped,skipped,skipped,4
9,Lynn THOMSON Aberdeen Labour,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),skipped,skipped,skipped,4
10,Lynn THOMSON Aberdeen Labour,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),skipped,skipped,skipped,4
11,Lynn THOMSON Aberdeen Labour,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),skipped,skipped,skipped,4
12,Moira HENDERSON Scottish Liberal Democrats,Richard BROOKS Scottish Conservative and Unionist,Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,skipped,skipped,skipped,skipped,4
13,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,4
14,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,4
15,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Moira HENDERSON Scottish Liberal Democrats,Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,4
16,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,4
17,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Heather HERBERT Scottish Green Party,Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Richard BROOKS Scottish Conservative and Unionist,4
18,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Charlie ABEL Alba Party for independence,Moira HENDERSON Scottish Liberal Democrats,Richard BROOKS Scottish Conservative and Unionist,Bryce HOPE Scottish Libertarian Party,Lynn THOMSON Aberdeen Labour,4
19,Heather HERBERT Scottish Green Party,Moira HENDERSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Heather HERBERT Scottish Green Party,Moira HENDERSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Alex NICOLL Scottish National Party (SNP),Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
22,Heather HERBERT Scottish Green Party,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,skipped,skipped,skipped,skipped,skipped,4
23,Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Bryce HOPE Scottish Libertarian Party,Heather HERBERT Scottish Green Party,Richard BROOKS Scottish Conservative and Unionist,Charlie ABEL Alba Party for independence,4
24,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
25,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
26,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
27,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
28,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
29,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,4
30,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,4
31,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,4
32,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,4
33,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,Bryce HOPE Scottish Libertarian Party,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Charlie ABEL Alba Party for independence,4
34,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,Bryce HOPE Scottish Libertarian Party,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Charlie ABEL Alba Party for independence,4
35,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,Bryce HOPE Scottish Libertarian Party,Heather HERBERT Scottish Green Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Charlie ABEL Alba Party for independence,4
36,Charlie ABEL Alba Party for independence,Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,4
37,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Charlie ABEL Alba Party for independence,Richard BROOKS Scottish Conservative and Unionist,skipped,skipped,skipped,4
38,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
39,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
40,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,skipped,skipped,skipped,skipped,4
41,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,4
42,Moira HENDERSON Scottish Liberal Democrats,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),skipped,skipped,skipped,4
43,Lynn THOMSON Aberdeen Labour,Richard BROOKS Scottish Conservative and Unionist,Moira HENDERSON Scottish Liberal Democrats,Alex NICOLL Scottish National Party (SNP),Miranda RADLEY Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Bryce HOPE Scottish Libertarian Party,Charlie ABEL Alba Party for independence,4
44,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Heather HERBERT Scottish Green Party,Charlie ABEL Alba Party for independence,Lynn THOMSON Aberdeen Labour,Bryce HOPE Scottish Libertarian Party,Moira HENDERSON Scottish Liberal Democrats,Richard BROOKS Scottish Conservative and Unionist,4
45,Miranda RADLEY Scottish National Party (SNP),Alex NICOLL Scottish National Party (SNP),Bryce HOPE Scottish Libertarian Party,skipped,skipped,skipped,skipped,skipped,4
