voter_id,rank1,rank2,rank3,rank4,rank5,rank6,num_positions
0,Kay HUGHES Scottish Labour Party,Catriona HAMILTON Scottish Green Party,Clair RAMAGE Independent,Stuart MARSHALL Independent,Trevor ADAMS Independent,Neil RICHARDS Scottish Conservative and Unionist,3
1,Kay HUGHES Scottish Labour Party,Catriona HAMILTON Scottish Green Party,Clair RAMAGE Independent,Stuart MARSHALL Independent,Trevor ADAMS Independent,Neil RICHARDS Scottish Conservative and Unionist,3
2,Kay HUGHES Scottish Labour Party,Trevor ADAMS Independent,Clair RAMAGE Independent,skipped,skipped,skipped,3
3,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Stuart MARSHALL Independent,Neil RICHARDS Scottish Conservative and Unionist,Clair RAMAGE Independent,Kay HUGHES Scottish Labour Party,3
4,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
5,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
6,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
7,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
8,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
9,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
10,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
11,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
12,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
13,Stuart MARSHALL Independent,Clair RAMAGE Independent,Trevor ADAMS Independent,Catriona HAMILTON Scottish Green Party,Kay HUGHES Scottish Labour Party,Neil RICHARDS Scottish Conservative and Unionist,3
