voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
1,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
2,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
3,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
4,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
5,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
6,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
7,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
8,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
9,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
10,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
11,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
12,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
13,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
14,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
15,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
16,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
17,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
18,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
19,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
20,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
21,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
22,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
23,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
24,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
25,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
26,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
27,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
28,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
29,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
30,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
31,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
32,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
33,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
34,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
35,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
36,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
37,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
38,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
39,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
40,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
41,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
42,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
43,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
44,Gary CLEAVER (Ind),skipped,skipped,skipped,skipped,3
45,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
46,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
47,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
48,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
49,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
50,Gary CLEAVER (Ind),Steven COUTTS (Ind),skipped,skipped,skipped,3
