voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,num_positions
14,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Kevin CAMPBELL (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),skipped,skipped,skipped,4
40,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Paul CORRAN (Ind),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
45,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
46,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
47,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
48,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
49,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
50,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
51,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
52,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
53,Kevin CAMPBELL (Grn),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),THOMAS KERR (C),Jamie ROBERTSON (UKIP),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,4
54,Kevin CAMPBELL (Grn),Jamie ROBERTSON (UKIP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
55,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
56,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
57,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Michelle FERNS (SNP),ALEX KERR (SNP),Laura DOHERTY (SNP),Frank MCAVEETY (Lab),Timothy POLLARD (LD),THOMAS KERR (C),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,4
58,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
59,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Steven MARSHALL (SDP),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),THOMAS KERR (C),Frank MCAVEETY (Lab),Timothy POLLARD (LD),Jamie ROBERTSON (UKIP),skipped,4
60,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,Kevin CAMPBELL (Grn),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Timothy POLLARD (LD),Steven MARSHALL (SDP),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),Paul CORRAN (Ind),Steven MARSHALL (SDP),Jamie ROBERTSON (UKIP),Anne SIMPSON (Lab),THOMAS KERR (C),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Frank MCAVEETY (Lab),skipped,4
69,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,4
76,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Steven MARSHALL (SDP),Anne SIMPSON (Lab),Paul CORRAN (Ind),Frank MCAVEETY (Lab),Timothy POLLARD (LD),THOMAS KERR (C),Jamie ROBERTSON (UKIP),skipped,4
80,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),Anne SIMPSON (Lab),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,4
81,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Michelle FERNS (SNP),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),ALEX KERR (SNP),Michelle FERNS (SNP),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
83,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
84,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
85,Kevin CAMPBELL (Grn),Jamie COCOZZA (TUSC),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
86,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
87,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
88,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Timothy POLLARD (LD),THOMAS KERR (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
89,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Timothy POLLARD (LD),Steven MARSHALL (SDP),Jamie COCOZZA (TUSC),THOMAS KERR (C),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),Jamie ROBERTSON (UKIP),skipped,4
90,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
91,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),THOMAS KERR (C),Steven MARSHALL (SDP),Timothy POLLARD (LD),Jamie ROBERTSON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,4
92,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
93,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
94,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
95,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),Timothy POLLARD (LD),THOMAS KERR (C),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),Jamie ROBERTSON (UKIP),skipped,4
96,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
97,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),THOMAS KERR (C),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
98,Kevin CAMPBELL (Grn),Paul CORRAN (Ind),Frank MCAVEETY (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
99,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
100,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
101,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
102,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
103,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
104,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
105,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Anne SIMPSON (Lab),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
106,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
107,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
108,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
109,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
110,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
111,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
112,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),Jamie ROBERTSON (UKIP),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),THOMAS KERR (C),Steven MARSHALL (SDP),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),ALEX KERR (SNP),Timothy POLLARD (LD),skipped,4
113,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
114,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
115,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
116,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
117,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
118,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
119,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
120,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
121,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
122,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
123,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
124,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
125,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
126,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
127,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
128,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
129,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
130,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),Paul CORRAN (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
131,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),Paul CORRAN (Ind),Jamie COCOZZA (TUSC),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),Jamie ROBERTSON (UKIP),THOMAS KERR (C),skipped,4
132,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),Paul CORRAN (Ind),Steven MARSHALL (SDP),Jamie COCOZZA (TUSC),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),THOMAS KERR (C),Jamie ROBERTSON (UKIP),skipped,4
133,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Steven MARSHALL (SDP),skipped,skipped,skipped,4
134,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,4
135,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),Timothy POLLARD (LD),THOMAS KERR (C),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Jamie ROBERTSON (UKIP),skipped,4
136,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Paul CORRAN (Ind),Steven MARSHALL (SDP),THOMAS KERR (C),Jamie ROBERTSON (UKIP),skipped,4
137,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Timothy POLLARD (LD),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,4
138,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Paul CORRAN (Ind),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),Steven MARSHALL (SDP),Jamie ROBERTSON (UKIP),THOMAS KERR (C),skipped,4
139,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Steven MARSHALL (SDP),Paul CORRAN (Ind),Timothy POLLARD (LD),Anne SIMPSON (Lab),Frank MCAVEETY (Lab),THOMAS KERR (C),Jamie ROBERTSON (UKIP),skipped,4
140,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Jamie COCOZZA (TUSC),Frank MCAVEETY (Lab),Anne SIMPSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
141,Kevin CAMPBELL (Grn),Laura DOHERTY (SNP),Michelle FERNS (SNP),ALEX KERR (SNP),Paul CORRAN (Ind),Timothy POLLARD (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
