voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
35,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
37,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
41,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
42,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
43,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
44,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
45,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
46,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
47,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
48,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
49,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
50,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
51,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
52,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
53,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
54,Gordon ADAM (LD),skipped,skipped,skipped,skipped,skipped,skipped,3
