voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
26,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
27,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
30,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
31,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
32,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
33,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
34,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
35,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
40,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
41,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
42,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
43,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
44,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
45,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
46,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
47,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
51,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
52,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
53,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
54,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
55,Bill DUFF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
