voter_id,rank1,rank2,rank3,rank4,num_positions
82,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
83,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
84,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
85,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
86,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
87,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
88,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
89,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
90,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
91,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
92,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
93,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
94,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
95,Stuart DUFFIN,James MARSHALL,Emma Lindsey RUSSELL,Sarah PATRICK,1
96,Stuart DUFFIN,Sarah PATRICK,skipped,skipped,1
97,Stuart DUFFIN,Sarah PATRICK,skipped,skipped,1
98,Stuart DUFFIN,Sarah PATRICK,skipped,skipped,1
99,Stuart DUFFIN,Sarah PATRICK,James MARSHALL,skipped,1
100,Stuart DUFFIN,Sarah PATRICK,James MARSHALL,Emma Lindsey RUSSELL,1
101,Stuart DUFFIN,Sarah PATRICK,James MARSHALL,Emma Lindsey RUSSELL,1
102,Stuart DUFFIN,Sarah PATRICK,James MARSHALL,Emma Lindsey RUSSELL,1
103,Stuart DUFFIN,Sarah PATRICK,James MARSHALL,Emma Lindsey RUSSELL,1
104,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,skipped,1
105,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,skipped,1
106,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,skipped,1
107,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,skipped,1
108,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,skipped,1
109,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,James MARSHALL,1
110,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,James MARSHALL,1
111,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,James MARSHALL,1
112,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,James MARSHALL,1
113,Stuart DUFFIN,Sarah PATRICK,Emma Lindsey RUSSELL,James MARSHALL,1
114,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
115,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
116,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
117,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
118,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
119,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
120,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
121,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
122,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
123,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
124,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
125,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
126,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
127,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
128,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
129,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
130,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
131,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
132,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
133,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
134,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
135,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
136,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
137,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
138,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
139,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
140,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
141,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
142,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
143,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
144,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
145,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
146,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
147,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
148,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
149,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
150,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
151,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
152,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
153,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
154,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
155,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
156,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
157,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
158,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
159,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
160,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
161,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
162,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
163,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
164,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
165,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
166,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
167,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
168,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
169,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
170,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
171,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
172,Stuart DUFFIN,Emma Lindsey RUSSELL,skipped,skipped,1
173,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
174,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
175,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
176,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
177,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
178,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
179,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
180,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
181,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
182,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
183,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
184,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
185,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
186,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
187,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
188,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
189,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
190,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
191,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
192,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
193,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
194,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
195,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
196,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
197,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
198,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
199,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
200,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
201,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
202,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
203,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
204,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
205,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
206,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
207,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
208,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
209,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
210,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
211,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
212,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
213,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
214,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
215,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
216,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
217,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
218,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
219,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
220,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
221,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
222,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,skipped,1
223,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
224,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
225,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
226,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
227,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
228,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
229,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
230,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
231,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
232,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
233,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
234,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
235,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
236,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
237,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
238,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
239,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
240,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
241,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
242,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
243,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
244,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
245,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
246,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
247,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
248,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
249,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
250,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
251,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
252,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
253,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
254,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
255,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
256,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
257,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
258,Stuart DUFFIN,Emma Lindsey RUSSELL,James MARSHALL,Sarah PATRICK,1
259,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,skipped,1
260,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,skipped,1
261,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,skipped,1
262,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,James MARSHALL,1
263,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,James MARSHALL,1
264,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,James MARSHALL,1
265,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,James MARSHALL,1
266,Stuart DUFFIN,Emma Lindsey RUSSELL,Sarah PATRICK,James MARSHALL,1
267,James MARSHALL,skipped,skipped,skipped,1
268,James MARSHALL,skipped,skipped,skipped,1
269,James MARSHALL,skipped,skipped,skipped,1
270,James MARSHALL,skipped,skipped,skipped,1
271,James MARSHALL,skipped,skipped,skipped,1
272,James MARSHALL,skipped,skipped,skipped,1
273,James MARSHALL,skipped,skipped,skipped,1
274,James MARSHALL,skipped,skipped,skipped,1
275,James MARSHALL,skipped,skipped,skipped,1
276,James MARSHALL,skipped,skipped,skipped,1
277,James MARSHALL,skipped,skipped,skipped,1
278,James MARSHALL,skipped,skipped,skipped,1
279,James MARSHALL,skipped,skipped,skipped,1
280,James MARSHALL,skipped,skipped,skipped,1
281,James MARSHALL,skipped,skipped,skipped,1
282,James MARSHALL,skipped,skipped,skipped,1
283,James MARSHALL,skipped,skipped,skipped,1
284,James MARSHALL,skipped,skipped,skipped,1
285,James MARSHALL,skipped,skipped,skipped,1
286,James MARSHALL,skipped,skipped,skipped,1
287,James MARSHALL,skipped,skipped,skipped,1
288,James MARSHALL,skipped,skipped,skipped,1
289,James MARSHALL,skipped,skipped,skipped,1
290,James MARSHALL,skipped,skipped,skipped,1
291,James MARSHALL,skipped,skipped,skipped,1
292,James MARSHALL,skipped,skipped,skipped,1
293,James MARSHALL,skipped,skipped,skipped,1
294,James MARSHALL,skipped,skipped,skipped,1
295,James MARSHALL,skipped,skipped,skipped,1
296,James MARSHALL,skipped,skipped,skipped,1
297,James MARSHALL,skipped,skipped,skipped,1
298,James MARSHALL,skipped,skipped,skipped,1
299,James MARSHALL,skipped,skipped,skipped,1
300,James MARSHALL,skipped,skipped,skipped,1
301,James MARSHALL,skipped,skipped,skipped,1
302,James MARSHALL,skipped,skipped,skipped,1
303,James MARSHALL,skipped,skipped,skipped,1
304,James MARSHALL,skipped,skipped,skipped,1
305,James MARSHALL,skipped,skipped,skipped,1
306,James MARSHALL,skipped,skipped,skipped,1
307,James MARSHALL,skipped,skipped,skipped,1
308,James MARSHALL,skipped,skipped,skipped,1
309,James MARSHALL,skipped,skipped,skipped,1
310,James MARSHALL,skipped,skipped,skipped,1
311,James MARSHALL,skipped,skipped,skipped,1
312,James MARSHALL,skipped,skipped,skipped,1
313,James MARSHALL,skipped,skipped,skipped,1
314,James MARSHALL,skipped,skipped,skipped,1
315,James MARSHALL,skipped,skipped,skipped,1
316,James MARSHALL,skipped,skipped,skipped,1
317,James MARSHALL,skipped,skipped,skipped,1
318,James MARSHALL,skipped,skipped,skipped,1
319,James MARSHALL,skipped,skipped,skipped,1
320,James MARSHALL,skipped,skipped,skipped,1
321,James MARSHALL,skipped,skipped,skipped,1
322,James MARSHALL,skipped,skipped,skipped,1
323,James MARSHALL,skipped,skipped,skipped,1
324,James MARSHALL,skipped,skipped,skipped,1
325,James MARSHALL,skipped,skipped,skipped,1
326,James MARSHALL,skipped,skipped,skipped,1
327,James MARSHALL,skipped,skipped,skipped,1
328,James MARSHALL,skipped,skipped,skipped,1
329,James MARSHALL,skipped,skipped,skipped,1
330,James MARSHALL,skipped,skipped,skipped,1
331,James MARSHALL,skipped,skipped,skipped,1
332,James MARSHALL,skipped,skipped,skipped,1
333,James MARSHALL,skipped,skipped,skipped,1
334,James MARSHALL,skipped,skipped,skipped,1
335,James MARSHALL,skipped,skipped,skipped,1
336,James MARSHALL,skipped,skipped,skipped,1
337,James MARSHALL,skipped,skipped,skipped,1
338,James MARSHALL,skipped,skipped,skipped,1
339,James MARSHALL,skipped,skipped,skipped,1
340,James MARSHALL,skipped,skipped,skipped,1
341,James MARSHALL,skipped,skipped,skipped,1
342,James MARSHALL,skipped,skipped,skipped,1
343,James MARSHALL,skipped,skipped,skipped,1
344,James MARSHALL,skipped,skipped,skipped,1
345,James MARSHALL,skipped,skipped,skipped,1
346,James MARSHALL,skipped,skipped,skipped,1
347,James MARSHALL,skipped,skipped,skipped,1
348,James MARSHALL,skipped,skipped,skipped,1
349,James MARSHALL,skipped,skipped,skipped,1
350,James MARSHALL,skipped,skipped,skipped,1
351,James MARSHALL,skipped,skipped,skipped,1
352,James MARSHALL,skipped,skipped,skipped,1
353,James MARSHALL,skipped,skipped,skipped,1
354,James MARSHALL,skipped,skipped,skipped,1
355,James MARSHALL,skipped,skipped,skipped,1
356,James MARSHALL,skipped,skipped,skipped,1
357,James MARSHALL,skipped,skipped,skipped,1
358,James MARSHALL,skipped,skipped,skipped,1
359,James MARSHALL,skipped,skipped,skipped,1
360,James MARSHALL,skipped,skipped,skipped,1
361,James MARSHALL,skipped,skipped,skipped,1
362,James MARSHALL,skipped,skipped,skipped,1
363,James MARSHALL,skipped,skipped,skipped,1
364,James MARSHALL,skipped,skipped,skipped,1
365,James MARSHALL,skipped,skipped,skipped,1
366,James MARSHALL,skipped,skipped,skipped,1
367,James MARSHALL,skipped,skipped,skipped,1
368,James MARSHALL,skipped,skipped,skipped,1
369,James MARSHALL,skipped,skipped,skipped,1
370,James MARSHALL,skipped,skipped,skipped,1
371,James MARSHALL,skipped,skipped,skipped,1
372,James MARSHALL,skipped,skipped,skipped,1
373,James MARSHALL,skipped,skipped,skipped,1
374,James MARSHALL,skipped,skipped,skipped,1
375,James MARSHALL,skipped,skipped,skipped,1
376,James MARSHALL,skipped,skipped,skipped,1
377,James MARSHALL,skipped,skipped,skipped,1
378,James MARSHALL,skipped,skipped,skipped,1
379,James MARSHALL,skipped,skipped,skipped,1
380,James MARSHALL,skipped,skipped,skipped,1
381,James MARSHALL,skipped,skipped,skipped,1
382,James MARSHALL,skipped,skipped,skipped,1
383,James MARSHALL,skipped,skipped,skipped,1
384,James MARSHALL,skipped,skipped,skipped,1
385,James MARSHALL,skipped,skipped,skipped,1
386,James MARSHALL,skipped,skipped,skipped,1
387,James MARSHALL,skipped,skipped,skipped,1
388,James MARSHALL,skipped,skipped,skipped,1
389,James MARSHALL,skipped,skipped,skipped,1
390,James MARSHALL,skipped,skipped,skipped,1
391,James MARSHALL,skipped,skipped,skipped,1
392,James MARSHALL,skipped,skipped,skipped,1
393,James MARSHALL,skipped,skipped,skipped,1
394,James MARSHALL,skipped,skipped,skipped,1
395,James MARSHALL,skipped,skipped,skipped,1
396,James MARSHALL,skipped,skipped,skipped,1
397,James MARSHALL,skipped,skipped,skipped,1
398,James MARSHALL,skipped,skipped,skipped,1
399,James MARSHALL,skipped,skipped,skipped,1
400,James MARSHALL,skipped,skipped,skipped,1
401,James MARSHALL,skipped,skipped,skipped,1
402,James MARSHALL,skipped,skipped,skipped,1
403,James MARSHALL,skipped,skipped,skipped,1
404,James MARSHALL,skipped,skipped,skipped,1
405,James MARSHALL,skipped,skipped,skipped,1
