voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
1,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
2,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
3,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
4,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
5,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
6,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
7,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
8,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
9,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
10,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
11,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
12,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
13,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
14,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
15,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
16,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
17,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
18,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
19,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
20,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
21,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
22,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
23,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
24,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
25,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
26,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
27,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
28,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
29,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
30,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
31,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
32,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
33,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
34,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
35,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
36,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
37,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
38,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
39,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
40,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
41,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
42,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
43,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
44,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
45,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
46,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
47,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
48,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
49,Helen BLACKBURN (Grn),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
50,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
51,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
52,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),skipped,skipped,skipped,skipped,skipped,skipped,skipped,3
53,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
54,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
55,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
56,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
57,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),Russell IMRIE (Lab),skipped,skipped,skipped,skipped,skipped,3
58,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),Russell IMRIE (Lab),Ross LAIRD (LD),Kelly PARRY (SNP),David TEMPLE (SNP),skipped,skipped,3
59,Helen BLACKBURN (Grn),Stephen BLAIN (Lab),Andrew COVENTRY (Ind),Russell IMRIE (Lab),Ross LAIRD (LD),Kelly PARRY (SNP),David TEMPLE (SNP),Pauline WINCHESTER (C),skipped,3
