voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Alec CLARK (Ind),skipped,skipped,skipped,skipped,skipped,skipped,3
