voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
1,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
2,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
3,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
4,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
5,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
6,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
7,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
8,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
9,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
10,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
11,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
13,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
14,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
15,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
16,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
17,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
18,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
19,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
20,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
21,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
22,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
23,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
24,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
25,Harvey JOHNSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
