voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
28,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
29,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
30,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
31,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
32,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
33,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
34,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
35,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
36,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
37,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
38,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
39,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
40,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
41,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
42,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
43,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,5
44,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),Ronnie MCNICOL Independent,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,skipped,5
45,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,5
46,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jimmy MILLER Independent,David HIGGINS Independence for Scotland Party,Ronnie MCNICOL Independent,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
47,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
48,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
49,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
50,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
51,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
52,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,5
53,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Cameron INGLIS Scottish Conservative and Unionist,David HIGGINS Independence for Scotland Party,skipped,5
54,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),skipped,5
55,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),skipped,5
56,Cameron INGLIS Scottish Conservative and Unionist,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),skipped,5
57,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jimmy MILLER Independent,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
58,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jimmy MILLER Independent,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
59,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,Jean MCCLUNG Scottish National Party (SNP),John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,5
60,Jim MONTGOMERIE Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
61,Jim MONTGOMERIE Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
62,Jim MONTGOMERIE Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,skipped,5
63,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,skipped,5
64,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,5
65,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,skipped,5
66,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
67,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
68,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,Ronnie MCNICOL Independent,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,5
69,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
70,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
71,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
72,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jimmy MILLER Independent,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,skipped,5
73,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
74,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Jimmy MILLER Independent,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
75,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Jimmy MILLER Independent,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
76,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),skipped,5
77,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),skipped,5
78,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,skipped,skipped,skipped,skipped,5
79,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,5
80,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Jimmy MILLER Independent,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,skipped,5
81,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,5
82,John SWEENEY Scottish Labour Party,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
83,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
84,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
85,Jimmy MILLER Independent,Ronnie MCNICOL Independent,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,5
86,John SWEENEY Scottish Labour Party,Jean MCCLUNG Scottish National Party (SNP),Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),Cameron INGLIS Scottish Conservative and Unionist,skipped,skipped,skipped,skipped,5
87,Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jimmy MILLER Independent,Ronnie MCNICOL Independent,John SWEENEY Scottish Labour Party,skipped,skipped,skipped,5
88,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,skipped,skipped,5
89,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,skipped,skipped,5
90,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Jimmy MILLER Independent,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Cameron INGLIS Scottish Conservative and Unionist,skipped,5
91,Jimmy MILLER Independent,Ronnie MCNICOL Independent,John SWEENEY Scottish Labour Party,Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,5
92,Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Ronnie MCNICOL Independent,Jimmy MILLER Independent,David HIGGINS Independence for Scotland Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
93,Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jean MCCLUNG Scottish National Party (SNP),David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
94,Cameron INGLIS Scottish Conservative and Unionist,John SWEENEY Scottish Labour Party,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,skipped,5
95,Cameron INGLIS Scottish Conservative and Unionist,John SWEENEY Scottish Labour Party,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,skipped,5
96,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,5
97,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Cameron INGLIS Scottish Conservative and Unionist,John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,5
98,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
99,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
100,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
101,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,John SWEENEY Scottish Labour Party,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,5
102,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,Jimmy MILLER Independent,David HIGGINS Independence for Scotland Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,skipped,5
103,Jimmy MILLER Independent,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,John SWEENEY Scottish Labour Party,skipped,skipped,skipped,skipped,skipped,5
104,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),Ronnie MCNICOL Independent,Jimmy MILLER Independent,David HIGGINS Independence for Scotland Party,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,skipped,skipped,5
105,Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Ronnie MCNICOL Independent,skipped,skipped,skipped,skipped,5
106,Jean MCCLUNG Scottish National Party (SNP),Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,Jimmy MILLER Independent,Davina MCTIERNAN Scottish National Party (SNP),skipped,skipped,skipped,skipped,5
107,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
108,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
109,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
110,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
111,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
112,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
113,John SWEENEY Scottish Labour Party,Jim MONTGOMERIE Scottish Labour Party,Cameron INGLIS Scottish Conservative and Unionist,Jimmy MILLER Independent,skipped,skipped,skipped,skipped,skipped,5
114,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,5
115,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,David HIGGINS Independence for Scotland Party,skipped,skipped,skipped,skipped,skipped,skipped,5
116,Jim MONTGOMERIE Scottish Labour Party,Ronnie MCNICOL Independent,Davina MCTIERNAN Scottish National Party (SNP),Jean MCCLUNG Scottish National Party (SNP),skipped,skipped,skipped,skipped,skipped,5
117,Jim MONTGOMERIE Scottish Labour Party,Jean MCCLUNG Scottish National Party (SNP),Davina MCTIERNAN Scottish National Party (SNP),John SWEENEY Scottish Labour Party,Ronnie MCNICOL Independent,Cameron INGLIS Scottish Conservative and Unionist,David HIGGINS Independence for Scotland Party,skipped,skipped,5
