voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Alasdair RHIND Independent,Derek LOUDEN Scottish National Party (SNP),Veronica MORRISON Scottish Conservative and Unionist,Fiona ROBERTSON Independent,Sarah RAWLINGS Scottish Liberal Democrats,3
1,Derek LOUDEN Scottish National Party (SNP),Sarah RAWLINGS Scottish Liberal Democrats,Fiona ROBERTSON Independent,Veronica MORRISON Scottish Conservative and Unionist,skipped,3
2,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
3,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
4,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
5,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
6,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
7,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
8,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
9,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
10,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
11,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
12,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
13,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
14,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
15,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
16,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
17,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
18,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
19,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
20,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
21,Sarah RAWLINGS Scottish Liberal Democrats,Derek LOUDEN Scottish National Party (SNP),Fiona ROBERTSON Independent,skipped,skipped,3
