voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Gordon BAIN (LD),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Gordon BAIN (LD),Matthew BROWN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
45,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
46,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
47,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
48,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),skipped,skipped,skipped,skipped,skipped,skipped,4
49,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Bobby COCHRANE (SLP),Ian KERR (TUSC),Ruth MAGUIRE (SNP),Pat MCPHEE (Con),David O'NEILL (Lab),skipped,4
50,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Bobby COCHRANE (SLP),Ian KERR (TUSC),Ruth MAGUIRE (SNP),Pat MCPHEE (Con),David O'NEILL (Lab),Derek OWEN (Ind),4
51,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Ian KERR (TUSC),skipped,skipped,skipped,skipped,skipped,4
52,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,4
53,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Ruth MAGUIRE (SNP),David O'NEILL (Lab),Bobby COCHRANE (SLP),Derek OWEN (Ind),Ian KERR (TUSC),Pat MCPHEE (Con),4
54,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Ruth MAGUIRE (SNP),David O'NEILL (Lab),Pat MCPHEE (Con),skipped,skipped,skipped,4
55,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Ruth MAGUIRE (SNP),David O'NEILL (Lab),Derek OWEN (Ind),Pat MCPHEE (Con),Ian KERR (TUSC),Bobby COCHRANE (SLP),4
56,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Pat MCPHEE (Con),skipped,skipped,skipped,skipped,skipped,4
57,Gordon BAIN (LD),Matthew BROWN (SNP),Ian CLARKSON (Lab),Pat MCPHEE (Con),David O'NEILL (Lab),skipped,skipped,skipped,skipped,4
58,Gordon BAIN (LD),Matthew BROWN (SNP),Bobby COCHRANE (SLP),skipped,skipped,skipped,skipped,skipped,skipped,4
59,Gordon BAIN (LD),Matthew BROWN (SNP),Ian KERR (TUSC),skipped,skipped,skipped,skipped,skipped,skipped,4
60,Gordon BAIN (LD),Matthew BROWN (SNP),Ian KERR (TUSC),Ruth MAGUIRE (SNP),Bobby COCHRANE (SLP),skipped,skipped,skipped,skipped,4
61,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
62,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
63,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
64,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
65,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
66,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
67,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
68,Gordon BAIN (LD),Matthew BROWN (SNP),Ruth MAGUIRE (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
