voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
35,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
36,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
37,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
38,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
39,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
40,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
41,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
42,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
43,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
44,Gordon Niven ALLISON (UKIP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
