voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,num_positions
0,Mike BERSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Mike BERSTON (Ind),DAVID DAWSON (Ind),PAUL DAWSON (Ind),Steven HEDDLE (Ind),Ingirid Windwick JOLLY (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),4
2,Mike BERSTON (Ind),DAVID DAWSON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
3,Mike BERSTON (Ind),DAVID DAWSON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,4
4,Mike BERSTON (Ind),DAVID DAWSON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,4
5,Mike BERSTON (Ind),DAVID DAWSON (Ind),Rikki LIDDERDALE (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),Ingirid Windwick JOLLY (Ind),PAUL DAWSON (Ind),4
6,Mike BERSTON (Ind),DAVID DAWSON (Ind),John Ross SCOTT (Ind),PAUL DAWSON (Ind),skipped,skipped,skipped,skipped,4
7,Mike BERSTON (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
8,Mike BERSTON (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
9,Mike BERSTON (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
10,Mike BERSTON (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,4
11,Mike BERSTON (Ind),PAUL DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
12,Mike BERSTON (Ind),PAUL DAWSON (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,4
13,Mike BERSTON (Ind),PAUL DAWSON (Ind),Rikki LIDDERDALE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
14,Mike BERSTON (Ind),Steven HEDDLE (Ind),DAVID DAWSON (Ind),Ingirid Windwick JOLLY (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),PAUL DAWSON (Ind),4
15,Mike BERSTON (Ind),Steven HEDDLE (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
16,Mike BERSTON (Ind),Steven HEDDLE (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,skipped,4
17,Mike BERSTON (Ind),Steven HEDDLE (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),PAUL DAWSON (Ind),4
18,Mike BERSTON (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,skipped,skipped,4
19,Mike BERSTON (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,skipped,skipped,4
20,Mike BERSTON (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,skipped,skipped,4
21,Mike BERSTON (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,4
22,Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
23,Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
24,Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,4
25,Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),John Ross SCOTT (Ind),PAUL DAWSON (Ind),Ingirid Windwick JOLLY (Ind),DAVID DAWSON (Ind),Rikki LIDDERDALE (Ind),4
26,Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),John Ross SCOTT (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,4
27,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
28,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
29,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),DAVID DAWSON (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),skipped,skipped,4
30,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
31,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),Rikki LIDDERDALE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
32,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
33,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
34,Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
35,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
36,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
37,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
38,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
39,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,4
40,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,4
41,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,4
42,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,4
43,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,4
44,Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),DAVID DAWSON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,4
45,Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),PAUL DAWSON (Ind),Rikki LIDDERDALE (Ind),4
46,Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),Ingirid Windwick JOLLY (Ind),DAVID DAWSON (Ind),Gwenda SHEARER (Ind),skipped,skipped,4
47,Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
48,Mike BERSTON (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
49,Mike BERSTON (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
50,Mike BERSTON (Ind),Gwenda SHEARER (Ind),DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,4
51,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,4
52,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,4
53,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),PAUL DAWSON (Ind),skipped,skipped,skipped,skipped,4
54,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,skipped,4
55,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,4
56,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,4
57,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,skipped,4
58,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),DAVID DAWSON (Ind),PAUL DAWSON (Ind),Rikki LIDDERDALE (Ind),4
59,Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,4
60,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
61,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
62,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
63,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
64,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
65,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
66,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
67,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
68,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
69,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
70,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
71,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
72,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
73,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
74,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
75,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
76,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
77,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
78,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
79,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
80,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
81,DAVID DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
82,DAVID DAWSON (Ind),Mike BERSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
83,DAVID DAWSON (Ind),Mike BERSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
84,DAVID DAWSON (Ind),Mike BERSTON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
85,DAVID DAWSON (Ind),Mike BERSTON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,4
86,DAVID DAWSON (Ind),Mike BERSTON (Ind),Steven HEDDLE (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,4
87,DAVID DAWSON (Ind),Mike BERSTON (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
88,DAVID DAWSON (Ind),Mike BERSTON (Ind),Ingirid Windwick JOLLY (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
89,DAVID DAWSON (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),PAUL DAWSON (Ind),Ingirid Windwick JOLLY (Ind),Gwenda SHEARER (Ind),skipped,skipped,4
90,DAVID DAWSON (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
91,DAVID DAWSON (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Steven HEDDLE (Ind),PAUL DAWSON (Ind),Ingirid Windwick JOLLY (Ind),Gwenda SHEARER (Ind),skipped,4
92,DAVID DAWSON (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),skipped,skipped,skipped,skipped,4
93,DAVID DAWSON (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,4
94,DAVID DAWSON (Ind),Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
95,DAVID DAWSON (Ind),Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,4
96,DAVID DAWSON (Ind),Mike BERSTON (Ind),John Ross SCOTT (Ind),Steven HEDDLE (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,4
97,DAVID DAWSON (Ind),Mike BERSTON (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),PAUL DAWSON (Ind),4
98,DAVID DAWSON (Ind),Mike BERSTON (Ind),Gwenda SHEARER (Ind),skipped,skipped,skipped,skipped,skipped,4
99,DAVID DAWSON (Ind),Mike BERSTON (Ind),Gwenda SHEARER (Ind),Steven HEDDLE (Ind),John Ross SCOTT (Ind),skipped,skipped,skipped,4
100,DAVID DAWSON (Ind),Mike BERSTON (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),Steven HEDDLE (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),PAUL DAWSON (Ind),4
101,DAVID DAWSON (Ind),Mike BERSTON (Ind),Gwenda SHEARER (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,4
102,DAVID DAWSON (Ind),PAUL DAWSON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
103,DAVID DAWSON (Ind),PAUL DAWSON (Ind),Steven HEDDLE (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,skipped,4
104,DAVID DAWSON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
105,DAVID DAWSON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
106,DAVID DAWSON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
107,DAVID DAWSON (Ind),Steven HEDDLE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
108,DAVID DAWSON (Ind),Steven HEDDLE (Ind),Mike BERSTON (Ind),PAUL DAWSON (Ind),Rikki LIDDERDALE (Ind),Ingirid Windwick JOLLY (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),4
109,DAVID DAWSON (Ind),Steven HEDDLE (Ind),Mike BERSTON (Ind),Rikki LIDDERDALE (Ind),John Ross SCOTT (Ind),Gwenda SHEARER (Ind),Ingirid Windwick JOLLY (Ind),PAUL DAWSON (Ind),4
110,DAVID DAWSON (Ind),Steven HEDDLE (Ind),Mike BERSTON (Ind),John Ross SCOTT (Ind),Rikki LIDDERDALE (Ind),skipped,skipped,skipped,4
