voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
1,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
2,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
3,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
4,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
5,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
6,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
7,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
8,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
9,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
10,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
11,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
12,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
13,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
14,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
15,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
16,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
17,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
18,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
19,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
20,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
21,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
22,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
23,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
24,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
25,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
26,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
27,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
28,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
29,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
30,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
31,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
32,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
33,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
34,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
35,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
36,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
37,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
38,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
39,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
40,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
41,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
42,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
43,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
44,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
45,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
46,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
47,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
48,Donald Finlayson CRICHTON (Ind),skipped,skipped,skipped,skipped,3
49,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
50,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
51,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
52,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
53,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
54,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
55,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
56,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
57,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
58,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
59,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
60,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
61,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),skipped,skipped,skipped,3
62,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
63,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
64,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
65,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
66,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
67,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
68,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
69,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
70,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
71,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
72,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
73,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
74,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
75,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
76,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
77,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),skipped,skipped,3
78,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Alasdair NICHOLSON (Ind),Catriona STEWART (Ind),3
79,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Alasdair NICHOLSON (Ind),Catriona STEWART (Ind),3
80,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Alasdair NICHOLSON (Ind),Catriona STEWART (Ind),3
81,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Alasdair NICHOLSON (Ind),Catriona STEWART (Ind),3
82,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Catriona STEWART (Ind),skipped,3
83,Donald Finlayson CRICHTON (Ind),JOHN A MACIVER (Ind),KENNETH A MACIVER (SNP),Catriona STEWART (Ind),skipped,3
