voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,num_positions
0,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
1,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
2,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
3,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
4,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
5,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
6,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
7,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
8,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
9,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
10,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
11,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
12,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
13,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
14,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
15,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
16,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
17,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
18,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
19,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
20,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
21,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
22,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
23,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
24,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
25,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
26,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
27,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
28,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
29,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
30,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
31,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
32,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
33,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
34,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
35,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
36,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
37,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
38,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
39,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
40,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
41,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
42,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
43,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
44,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
45,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
46,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
47,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
48,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
49,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
50,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
51,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
52,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
53,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
54,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
55,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
56,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
57,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
58,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
59,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
60,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
61,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
62,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
63,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
64,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
65,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
66,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
67,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
68,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
69,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
70,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
71,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
72,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
73,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
74,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
75,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
76,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
77,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
78,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
79,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
80,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
81,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
82,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
83,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
84,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
85,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
86,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
87,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
88,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
89,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
90,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
91,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
92,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
93,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
94,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
95,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
96,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
97,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
98,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
99,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
100,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
101,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
102,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
103,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
104,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
105,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
106,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
107,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
108,Ian CAMPBELL (C),skipped,skipped,skipped,skipped,skipped,skipped,3
