voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,num_positions
0,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
23,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
24,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
25,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
26,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
27,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
28,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
29,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
30,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
31,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
32,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
33,Junaid ASHRAF (SNP),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
34,Junaid ASHRAF (SNP),Colin GIBSON (C),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
