voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
1,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
2,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
3,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
4,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
5,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
6,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
7,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
8,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
9,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
10,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
11,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
12,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
13,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
14,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
15,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
16,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
17,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
18,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
19,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
20,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
21,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
22,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
23,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
24,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
25,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
26,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
27,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
28,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
29,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
30,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
31,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
32,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
33,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
34,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
35,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
36,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
37,Stephen BIRD (SNP),skipped,skipped,skipped,skipped,4
