voter_id,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,num_positions
0,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
1,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
2,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
3,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
4,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
5,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
6,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
7,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
8,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
9,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
10,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
11,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
12,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
13,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
14,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
15,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
16,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
17,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
18,David BLANEY (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
19,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
20,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
21,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),skipped,skipped,skipped,skipped,skipped,skipped,skipped,4
22,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
23,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
24,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
25,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
26,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Calum MACMILLAN (SNP),skipped,skipped,skipped,skipped,skipped,4
27,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Calum MACMILLAN (SNP),Iain Archie MACNEIL (Ind),skipped,skipped,skipped,skipped,4
28,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Calum MACMILLAN (SNP),Iain Archie MACNEIL (Ind),Donald MANFORD (SNP),Donnie STEELE (Ind),skipped,skipped,4
29,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Iain Archie MACNEIL (Ind),skipped,skipped,skipped,skipped,skipped,4
30,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Iain Archie MACNEIL (Ind),skipped,skipped,skipped,skipped,skipped,4
31,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Gerry MACLEOD (Ind),Donnie STEELE (Ind),Calum MACMILLAN (SNP),Paul Francis STEELE (Ind),Donald MANFORD (SNP),Iain Archie MACNEIL (Ind),skipped,4
32,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Calum MACMILLAN (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
33,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Calum MACMILLAN (SNP),Iain Archie MACNEIL (Ind),Donnie STEELE (Ind),Paul Francis STEELE (Ind),Gerry MACLEOD (Ind),Donald MANFORD (SNP),skipped,4
34,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Calum MACMILLAN (SNP),Donald MANFORD (SNP),skipped,skipped,skipped,skipped,skipped,4
35,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Calum MACMILLAN (SNP),Donald MANFORD (SNP),skipped,skipped,skipped,skipped,skipped,4
36,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Iain Archie MACNEIL (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
37,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donald MANFORD (SNP),skipped,skipped,skipped,skipped,skipped,skipped,4
38,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donald MANFORD (SNP),Calum MACMILLAN (SNP),skipped,skipped,skipped,skipped,skipped,4
39,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donald MANFORD (SNP),Paul Francis STEELE (Ind),skipped,skipped,skipped,skipped,skipped,4
40,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donnie STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
41,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donnie STEELE (Ind),Gerry MACLEOD (Ind),Iain Archie MACNEIL (Ind),skipped,skipped,skipped,skipped,4
42,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Donnie STEELE (Ind),Paul Francis STEELE (Ind),Iain Archie MACNEIL (Ind),Gerry MACLEOD (Ind),Calum MACMILLAN (SNP),Donald MANFORD (SNP),skipped,4
43,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Paul Francis STEELE (Ind),skipped,skipped,skipped,skipped,skipped,skipped,4
44,David BLANEY (Ind),Ronald Joseph MACKINNON (Ind),Paul Francis STEELE (Ind),Donald MANFORD (SNP),skipped,skipped,skipped,skipped,skipped,4
