voter_id,rank1,rank2,rank3,rank4,rank5,num_positions
0,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
1,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
2,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
3,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
4,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
5,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
6,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
7,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
8,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
9,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
10,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
11,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
12,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
13,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
14,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
15,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
16,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
17,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
18,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
19,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
20,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
21,Logan Andrew MACHELL Aberdeen Labour,Derek DAVIDSON Scottish National Party (SNP),Ian YUILL Scottish Liberal Democrats,skipped,skipped,3
22,Harry RAFFERTY Scottish Green Party,Logan Andrew MACHELL Aberdeen Labour,skipped,skipped,skipped,3
23,Harry RAFFERTY Scottish Green Party,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,skipped,skipped,3
24,Derek DAVIDSON Scottish National Party (SNP),Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,3
25,Derek DAVIDSON Scottish National Party (SNP),Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,3
26,Derek DAVIDSON Scottish National Party (SNP),Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,3
27,Derek DAVIDSON Scottish National Party (SNP),Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,3
28,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
29,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
30,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
31,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
32,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
33,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
34,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
35,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
36,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
37,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
38,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
39,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
40,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
41,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
42,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
43,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
44,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
45,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
46,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
47,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
48,Ryan HOUGHTON Scottish Conservative and Unionist,Logan Andrew MACHELL Aberdeen Labour,Ian YUILL Scottish Liberal Democrats,Harry RAFFERTY Scottish Green Party,Derek DAVIDSON Scottish National Party (SNP),3
